School,Gender,Sport,Year,Pct,CPct,Ranking
Lake Forest,Men,Tennis,2008,0.167,0,4
St Norbert College,Men,Tennis,2008,0,0,5
Macalester College,Men,Tennis,2009,0.8,1,1
Grinnell,Men,Tennis,2009,0.786,1,2
University of Chicago,Men,Tennis,2009,0.889,0,3
Lake Forest,Men,Tennis,2009,0.167,0,4
St Norbert College,Men,Tennis,2009,0,0,5
Macalester College,Men,Tennis,2010,0.8,1,1
Grinnell,Men,Tennis,2010,0.742,1,2
University of Chicago,Men,Tennis,2010,0.889,0,3
Cornell College,Men,Tennis,2010,0.75,0,4
Lake Forest,Men,Tennis,2010,0.167,0,5
St Norbert College,Men,Tennis,2010,0,0,6
Macalester College,Men,Tennis,2011,0.8,1,1
Grinnell,Men,Tennis,2011,0.774,1,2
University of Chicago,Men,Tennis,2011,0.889,0,3
Cornell College,Men,Tennis,2011,0.75,0,4
Ripon,Men,Tennis,2011,0.5,0,5
Lawrence,Men,Tennis,2011,0.316,0,6
Lake Forest,Men,Tennis,2011,0.167,0,7
St Norbert College,Men,Tennis,2011,0,0,8
Macalester College,Men,Tennis,2012,0.8,1,1
Grinnell,Men,Tennis,2012,0.647,1,2
University of Chicago,Men,Tennis,2012,0.889,0,3
Cornell College,Men,Tennis,2012,0.75,0,4
Ripon,Men,Tennis,2012,0.5,0,5
Lawrence,Men,Tennis,2012,0.429,0,6
Lake Forest,Men,Tennis,2012,0.167,0,7
Illinois Col,Men,Tennis,2012,0.083,0,8
St Norbert College,Men,Tennis,2012,0,0,9
Grinnell,Men,Tennis,2013,0.842,1,1
Macalester College,Men,Tennis,2013,0.8,1,2
Lawrence,Men,Tennis,2013,0.65,1,3
University of Chicago,Men,Tennis,2013,0.889,0,4
Cornell College,Men,Tennis,2013,0.75,0,5
Ripon,Men,Tennis,2013,0.5,0,6
Lake Forest,Men,Tennis,2013,0.167,0,7
Illinois Col,Men,Tennis,2013,0,0,8
St Norbert College,Men,Tennis,2013,0,0,8
Macalester College,Men,Tennis,2014,0.8,1,1
Grinnell,Men,Tennis,2014,0.718,1,2
University of Chicago,Men,Tennis,2014,0.889,0,3
Cornell College,Men,Tennis,2014,0.75,0,4
Ripon,Men,Tennis,2014,0.5,0,5
Lawrence,Men,Tennis,2014,0.235,0,6
Lake Forest,Men,Tennis,2014,0.167,0,7
Illinois Col,Men,Tennis,2014,0,0,8
St Norbert College,Men,Tennis,2014,0,0,8
Grinnell,Men,Tennis,2015,0.833,1,1
Macalester College,Men,Tennis,2015,0.8,1,2
University of Chicago,Men,Tennis,2015,0.889,0,3
Cornell College,Men,Tennis,2015,0.75,0,4
Ripon,Men,Tennis,2015,0.5,0,5
Lawrence,Men,Tennis,2015,0.44,0,6
Lake Forest,Men,Tennis,2015,0.167,0,7
Illinois Col,Men,Tennis,2015,0,0,8
St Norbert College,Men,Tennis,2015,0,0,8
Macalester College,Men,Tennis,2016,0.8,1,1
Grinnell,Men,Tennis,2016,0.643,1,2
Illinois Col,Men,Tennis,2016,0.105,0.111,3
University of Chicago,Men,Tennis,2016,0.889,0,4
Cornell College,Men,Tennis,2016,0.75,0,5
Lawrence,Men,Tennis,2016,0.65,0,6
Ripon,Men,Tennis,2016,0.5,0,7
Lake Forest,Men,Tennis,2016,0.167,0,8
St Norbert College,Men,Tennis,2016,0,0,9
Grinnell,Men,Tennis,2017,0.821,1,1
Macalester College,Men,Tennis,2017,0.8,1,2
Lawrence,Men,Tennis,2017,0.524,0.625,3
Illinois Col,Men,Tennis,2017,0.2,0.25,4
University of Chicago,Men,Tennis,2017,0.889,0,5
Cornell College,Men,Tennis,2017,0.75,0,6
Ripon,Men,Tennis,2017,0.5,0,7
Lake Forest,Men,Tennis,2017,0.167,0,8
St Norbert College,Men,Tennis,2017,0,0,9
Grinnell,Men,Tennis,2018,0.839,1,1
Macalester College,Men,Tennis,2018,0.8,1,2
Lawrence,Men,Tennis,2018,0.571,0.75,3
Illinois Col,Men,Tennis,2018,0.471,0.375,4
University of Chicago,Men,Tennis,2018,0.889,0,5
Cornell College,Men,Tennis,2018,0.75,0,6
Ripon,Men,Tennis,2018,0.5,0,7
Lake Forest,Men,Tennis,2018,0.167,0,8
St Norbert College,Men,Tennis,2018,0,0,9
Macalester College,Men,Tennis,2019,0.8,1,1
Lawrence,Men,Tennis,2019,0.571,0.75,2
Illinois Col,Men,Tennis,2019,0.474,0.5,3
University of Chicago,Men,Tennis,2019,0.889,0,4
Grinnell,Men,Tennis,2019,0.8,0,5
Cornell College,Men,Tennis,2019,0.75,0,6
Ripon,Men,Tennis,2019,0.5,0,7
Lake Forest,Men,Tennis,2019,0.167,0,8
St Norbert College,Men,Tennis,2019,0,0,9
Grinnell,Men,Tennis,2020,0.9,1,1
Macalester College,Men,Tennis,2020,0.8,1,2
University of Chicago,Men,Tennis,2020,0.889,0,3
Cornell College,Men,Tennis,2020,0.75,0,4
Lawrence,Men,Tennis,2020,0.571,0,5
Ripon,Men,Tennis,2020,0.5,0,6
Lake Forest,Men,Tennis,2020,0.167,0,7
Illinois Col,Men,Tennis,2020,0,0,8
St Norbert College,Men,Tennis,2020,0,0,8
Macalester College,Men,Tennis,2021,0.8,1,1
Grinnell,Men,Tennis,2021,0.538,1,2
University of Chicago,Men,Tennis,2021,0.889,0,3
Cornell College,Men,Tennis,2021,0.75,0,4
Ripon,Men,Tennis,2021,0.5,0,5
Lake Forest,Men,Tennis,2021,0.167,0,6
Illinois Col,Men,Tennis,2021,0,0,7
Macalester College,Men,Tennis,2022,0.8,1,1
Grinnell,Men,Tennis,2022,0.692,1,2
St Norbert College,Men,Tennis,2022,0.333,0.429,3
Lawrence,Men,Tennis,2022,0.222,0.333,4
Monmouth IL,Men,Tennis,2022,0.077,0.167,5
University of Chicago,Men,Tennis,2022,0.889,0,6
Cornell College,Men,Tennis,2022,0.75,0,7
Ripon,Men,Tennis,2022,0.5,0,8
Lake Forest,Men,Tennis,2022,0.167,0,9
Illinois Col,Men,Tennis,2022,0.056,0,10
Grinnell,Men,Tennis,2023,0.862,1,1
Macalester College,Men,Tennis,2023,0.8,1,2
St Norbert College,Men,Tennis,2023,0.611,0.857,3
Lawrence,Men,Tennis,2023,0.222,0.333,4
Illinois Col,Men,Tennis,2023,0.15,0.167,5
University of Chicago,Men,Tennis,2023,0.889,0,6
Cornell College,Men,Tennis,2023,0.75,0,7
Ripon,Men,Tennis,2023,0.5,0,8
Lake Forest,Men,Tennis,2023,0.167,0,9
Monmouth IL,Men,Tennis,2023,0,0,10
Macalester College,Men,Tennis,2024,0.8,1,1
St Norbert College,Men,Tennis,2024,0.455,0.571,2
Lawrence,Men,Tennis,2024,0.294,0.5,3
Illinois Col,Men,Tennis,2024,0.432,0.333,4
Grinnell,Men,Tennis,2024,1,0,5
University of Chicago,Men,Tennis,2024,0.889,0,6
Cornell College,Men,Tennis,2024,0.75,0,7
Ripon,Men,Tennis,2024,0.5,0,8
Lake Forest,Men,Tennis,2024,0.167,0,9
Monmouth IL,Men,Tennis,2024,0.071,0,10
St Norbert College,Men,Tennis,2025,0,0,1
Lake Forest,Women,Basketball,1971,0.16,0.125,1
Lake Forest,Women,Basketball,1972,0.16,0.125,1
Knox,Women,Basketball,1973,0.6,0.625,1
Lake Forest,Women,Basketball,1973,0.16,0.125,2
Knox,Women,Basketball,1974,0.6,0.625,1
Lake Forest,Women,Basketball,1974,0.16,0.125,2
Knox,Women,Basketball,1975,0.6,0.625,1
Lake Forest,Women,Basketball,1975,0.16,0.125,2
Knox,Women,Basketball,1976,0.6,0.625,1
Grinnell,Women,Basketball,1976,0,0,2
Grinnell,Women,Basketball,1977,0.333,1,1
Knox,Women,Basketball,1977,0.6,0.625,2
Lake Forest,Women,Basketball,1977,0.16,0.125,3
Grinnell,Women,Basketball,1978,0.474,0.8,1
Knox,Women,Basketball,1978,0.6,0.625,2
Lake Forest,Women,Basketball,1978,0.16,0.125,3
Knox,Women,Basketball,1979,0.6,0.625,1
Grinnell,Women,Basketball,1979,0.429,0.5,2
Lake Forest,Women,Basketball,1979,0.16,0.125,3
Knox,Women,Basketball,1980,0.6,0.625,1
Lake Forest,Women,Basketball,1980,0.16,0.125,2
Grinnell,Women,Basketball,1980,0.048,0,3
Knox,Women,Basketball,1981,0.6,0.625,1
Grinnell,Women,Basketball,1981,0.188,0.333,2
Lake Forest,Women,Basketball,1981,0.16,0.125,3
Knox,Women,Basketball,1982,0.6,0.625,1
Grinnell,Women,Basketball,1982,0.294,0.25,2
Lake Forest,Women,Basketball,1982,0.16,0.125,3
Knox,Women,Basketball,1983,0.6,0.625,1
Lake Forest,Women,Basketball,1983,0.16,0.125,2
Grinnell,Women,Basketball,1983,0.19,0.1,3
Knox,Women,Basketball,1984,0.6,0.625,1
Grinnell,Women,Basketball,1984,0.455,0.4,2
Lake Forest,Women,Basketball,1984,0.16,0.125,3
Knox,Women,Basketball,1985,0.6,0.625,1
Grinnell,Women,Basketball,1985,0.286,0.2,2
Lake Forest,Women,Basketball,1985,0.16,0.125,3
Knox,Women,Basketball,1986,0.6,0.625,1
Grinnell,Women,Basketball,1986,0.35,0.3,2
Lake Forest,Women,Basketball,1986,0.16,0.125,3
Knox,Women,Basketball,1987,0.6,0.625,1
Grinnell,Women,Basketball,1987,0.227,0.2,2
Lake Forest,Women,Basketball,1987,0.16,0.125,3
Knox,Women,Basketball,1988,0.6,0.625,1
Grinnell,Women,Basketball,1988,0.636,0.4,2
Lake Forest,Women,Basketball,1988,0.16,0.125,3
Grinnell,Women,Basketball,1989,0.696,0.8,1
Knox,Women,Basketball,1989,0.6,0.625,2
Lake Forest,Women,Basketball,1989,0.16,0.125,3
Grinnell,Women,Basketball,1990,0.833,0.9,1
Knox,Women,Basketball,1990,0.6,0.625,2
Lake Forest,Women,Basketball,1990,0.16,0.125,3
Grinnell,Women,Basketball,1991,0.522,0.7,1
Knox,Women,Basketball,1991,0.6,0.625,2
Lake Forest,Women,Basketball,1991,0.16,0.125,3
Grinnell,Women,Basketball,1992,0.542,0.714,1
Knox,Women,Basketball,1992,0.6,0.625,2
Lake Forest,Women,Basketball,1992,0.16,0.125,3
Knox,Women,Basketball,1993,0.6,0.625,1
Grinnell,Women,Basketball,1993,0.364,0.429,2
Lake Forest,Women,Basketball,1993,0.16,0.125,3
Knox,Women,Basketball,1994,0.6,0.625,1
Grinnell,Women,Basketball,1994,0.238,0.214,2
Lake Forest,Women,Basketball,1994,0.16,0.125,3
Knox,Women,Basketball,1995,0.6,0.625,1
Grinnell,Women,Basketball,1995,0.182,0.214,2
Lake Forest,Women,Basketball,1995,0.16,0.125,3
Knox,Women,Basketball,1996,0.6,0.625,1
Lake Forest,Women,Basketball,1996,0.16,0.125,2
Grinnell,Women,Basketball,1996,0.045,0.071,3
Knox,Women,Basketball,1997,0.6,0.625,1
Lake Forest,Women,Basketball,1997,0.16,0.125,2
Grinnell,Women,Basketball,1997,0.227,0.077,3
Knox,Women,Basketball,1998,0.6,0.625,1
University of Chicago,Women,Basketball,1998,0.583,0.308,2
Lake Forest,Women,Basketball,1998,0.16,0.125,3
Grinnell,Women,Basketball,1998,0,0,4
Grinnell,Women,Basketball,1999,0.65,0.636,1
Knox,Women,Basketball,1999,0.6,0.625,2
University of Chicago,Women,Basketball,1999,0.583,0.308,3
Lake Forest,Women,Basketball,1999,0.16,0.125,4
Knox,Women,Basketball,2000,0.6,0.625,1
Macalester College,Women,Basketball,2000,0.48,0.389,2
University of Chicago,Women,Basketball,2000,0.583,0.308,3
Lake Forest,Women,Basketball,2000,0.16,0.125,4
Grinnell,Women,Basketball,2000,0.091,0.062,5
Knox,Women,Basketball,2001,0.6,0.625,1
University of Chicago,Women,Basketball,2001,0.583,0.308,2
Lake Forest,Women,Basketball,2001,0.16,0.125,3
Grinnell,Women,Basketball,2001,0,0,4
Knox,Women,Basketball,2002,0.6,0.625,1
Macalester College,Women,Basketball,2002,0.48,0.389,2
Grinnell,Women,Basketball,2002,0.476,0.312,3
University of Chicago,Women,Basketball,2002,0.583,0.308,4
Lake Forest,Women,Basketball,2002,0.16,0.125,5
Grinnell,Women,Basketball,2003,0.667,0.625,1
Knox,Women,Basketball,2003,0.6,0.625,2
Macalester College,Women,Basketball,2003,0.48,0.389,3
University of Chicago,Women,Basketball,2003,0.583,0.308,4
Beloit,Women,Basketball,2003,0.12,0.133,5
Lake Forest,Women,Basketball,2003,0.16,0.125,6
Knox,Women,Basketball,2004,0.6,0.625,1
Macalester College,Women,Basketball,2004,0.48,0.389,2
University of Chicago,Women,Basketball,2004,0.583,0.308,3
Grinnell,Women,Basketball,2004,0.261,0.25,4
Beloit,Women,Basketball,2004,0.12,0.133,5
Lake Forest,Women,Basketball,2004,0.16,0.125,6
Knox,Women,Basketball,2005,0.6,0.625,1
Macalester College,Women,Basketball,2005,0.48,0.389,2
Grinnell,Women,Basketball,2005,0.391,0.312,3
University of Chicago,Women,Basketball,2005,0.583,0.308,4
Beloit,Women,Basketball,2005,0.12,0.133,5
Lake Forest,Women,Basketball,2005,0.16,0.125,6
Knox,Women,Basketball,2006,0.6,0.625,1
Macalester College,Women,Basketball,2006,0.48,0.389,2
Grinnell,Women,Basketball,2006,0.391,0.312,3
University of Chicago,Women,Basketball,2006,0.583,0.308,4
Beloit,Women,Basketball,2006,0.12,0.133,5
Lake Forest,Women,Basketball,2006,0.16,0.125,6
St Norbert College,Women,Basketball,2007,0.833,0.938,1
Knox,Women,Basketball,2007,0.6,0.625,2
Grinnell,Women,Basketball,2007,0.391,0.438,3
Macalester College,Women,Basketball,2007,0.48,0.389,4
University of Chicago,Women,Basketball,2007,0.583,0.308,5
Beloit,Women,Basketball,2007,0.12,0.133,6
Lake Forest,Women,Basketball,2007,0.16,0.125,7
St Norbert College,Women,Basketball,2008,0.833,0.938,1
Knox,Women,Basketball,2008,0.6,0.625,2
Macalester College,Women,Basketball,2008,0.48,0.389,3
University of Chicago,Women,Basketball,2008,0.583,0.308,4
Grinnell,Women,Basketball,2008,0.174,0.188,5
Beloit,Women,Basketball,2008,0.12,0.133,6
Lake Forest,Women,Basketball,2008,0.16,0.125,7
St Norbert College,Women,Basketball,2009,0.833,0.938,1
Knox,Women,Basketball,2009,0.6,0.625,2
Macalester College,Women,Basketball,2009,0.48,0.389,3
University of Chicago,Women,Basketball,2009,0.583,0.308,4
Grinnell,Women,Basketball,2009,0.217,0.188,5
Beloit,Women,Basketball,2009,0.12,0.133,6
Lake Forest,Women,Basketball,2009,0.16,0.125,7
St Norbert College,Women,Basketball,2010,0.833,0.938,1
Knox,Women,Basketball,2010,0.6,0.625,2
Cornell College,Women,Basketball,2010,0.583,0.625,3
Grinnell,Women,Basketball,2010,0.409,0.444,4
Macalester College,Women,Basketball,2010,0.48,0.389,5
University of Chicago,Women,Basketball,2010,0.583,0.308,6
Beloit,Women,Basketball,2010,0.12,0.133,7
Lake Forest,Women,Basketball,2010,0.16,0.125,8
St Norbert College,Women,Basketball,2011,0.833,0.938,1
Lawrence,Women,Basketball,2011,0.72,0.75,2
Knox,Women,Basketball,2011,0.6,0.625,3
Cornell College,Women,Basketball,2011,0.583,0.625,4
Grinnell,Women,Basketball,2011,0.522,0.611,5
Illinois Col,Women,Basketball,2011,0.4,0.438,6
Macalester College,Women,Basketball,2011,0.48,0.389,7
University of Chicago,Women,Basketball,2011,0.583,0.308,8
Beloit,Women,Basketball,2011,0.12,0.133,9
Lake Forest,Women,Basketball,2011,0.16,0.125,10
Ripon,Women,Basketball,2012,0.84,0.938,1
St Norbert College,Women,Basketball,2012,0.833,0.938,2
Lawrence,Women,Basketball,2012,0.72,0.75,3
Knox,Women,Basketball,2012,0.6,0.625,4
Cornell College,Women,Basketball,2012,0.583,0.625,5
Grinnell,Women,Basketball,2012,0.478,0.5,6
Illinois Col,Women,Basketball,2012,0.4,0.438,7
Macalester College,Women,Basketball,2012,0.48,0.389,8
University of Chicago,Women,Basketball,2012,0.583,0.308,9
Beloit,Women,Basketball,2012,0.12,0.133,10
Lake Forest,Women,Basketball,2012,0.16,0.125,11
Ripon,Women,Basketball,2013,0.84,0.938,1
St Norbert College,Women,Basketball,2013,0.833,0.938,2
Lawrence,Women,Basketball,2013,0.72,0.75,3
Knox,Women,Basketball,2013,0.6,0.625,4
Cornell College,Women,Basketball,2013,0.583,0.625,5
Illinois Col,Women,Basketball,2013,0.4,0.438,6
Macalester College,Women,Basketball,2013,0.48,0.389,7
University of Chicago,Women,Basketball,2013,0.583,0.308,8
Beloit,Women,Basketball,2013,0.12,0.133,9
Lake Forest,Women,Basketball,2013,0.16,0.125,10
Grinnell,Women,Basketball,2013,0.13,0.111,11
Ripon,Women,Basketball,2014,0.84,0.938,1
St Norbert College,Women,Basketball,2014,0.833,0.938,2
Lawrence,Women,Basketball,2014,0.72,0.75,3
Knox,Women,Basketball,2014,0.6,0.625,4
Cornell College,Women,Basketball,2014,0.583,0.625,5
Grinnell,Women,Basketball,2014,0.435,0.444,6
Illinois Col,Women,Basketball,2014,0.4,0.438,7
Macalester College,Women,Basketball,2014,0.48,0.389,8
University of Chicago,Women,Basketball,2014,0.583,0.308,9
Beloit,Women,Basketball,2014,0.12,0.133,10
Lake Forest,Women,Basketball,2014,0.16,0.125,11
Ripon,Women,Basketball,2015,0.84,0.938,1
St Norbert College,Women,Basketball,2015,0.833,0.938,2
Lawrence,Women,Basketball,2015,0.72,0.75,3
Grinnell,Women,Basketball,2015,0.625,0.667,4
Knox,Women,Basketball,2015,0.6,0.625,5
Cornell College,Women,Basketball,2015,0.583,0.625,6
Illinois Col,Women,Basketball,2015,0.4,0.438,7
Macalester College,Women,Basketball,2015,0.48,0.389,8
University of Chicago,Women,Basketball,2015,0.583,0.308,9
Beloit,Women,Basketball,2015,0.12,0.133,10
Lake Forest,Women,Basketball,2015,0.16,0.125,11
Ripon,Women,Basketball,2016,0.84,0.938,1
St Norbert College,Women,Basketball,2016,0.833,0.938,2
Lawrence,Women,Basketball,2016,0.72,0.75,3
Grinnell,Women,Basketball,2016,0.583,0.667,4
Knox,Women,Basketball,2016,0.6,0.625,5
Cornell College,Women,Basketball,2016,0.583,0.625,6
Illinois Col,Women,Basketball,2016,0.4,0.438,7
Macalester College,Women,Basketball,2016,0.48,0.389,8
University of Chicago,Women,Basketball,2016,0.583,0.308,9
Beloit,Women,Basketball,2016,0.12,0.133,10
Lake Forest,Women,Basketball,2016,0.16,0.125,11
Ripon,Women,Basketball,2017,0.84,0.938,1
St Norbert College,Women,Basketball,2017,0.833,0.938,2
Lawrence,Women,Basketball,2017,0.72,0.75,3
Knox,Women,Basketball,2017,0.6,0.625,4
Cornell College,Women,Basketball,2017,0.583,0.625,5
Illinois Col,Women,Basketball,2017,0.4,0.438,6
Macalester College,Women,Basketball,2017,0.48,0.389,7
University of Chicago,Women,Basketball,2017,0.583,0.308,8
Grinnell,Women,Basketball,2017,0.318,0.25,9
Beloit,Women,Basketball,2017,0.12,0.133,10
Lake Forest,Women,Basketball,2017,0.16,0.125,11
Ripon,Women,Basketball,2018,0.84,0.938,1
St Norbert College,Women,Basketball,2018,0.833,0.938,2
Lawrence,Women,Basketball,2018,0.72,0.75,3
Knox,Women,Basketball,2018,0.6,0.625,4
Cornell College,Women,Basketball,2018,0.583,0.625,5
Illinois Col,Women,Basketball,2018,0.4,0.438,6
Macalester College,Women,Basketball,2018,0.48,0.389,7
Grinnell,Women,Basketball,2018,0.333,0.333,8
University of Chicago,Women,Basketball,2018,0.583,0.308,9
Beloit,Women,Basketball,2018,0.12,0.133,10
Lake Forest,Women,Basketball,2018,0.16,0.125,11
Ripon,Women,Basketball,2019,0.84,0.938,1
St Norbert College,Women,Basketball,2019,0.833,0.938,2
Lawrence,Women,Basketball,2019,0.72,0.75,3
Knox,Women,Basketball,2019,0.6,0.625,4
Cornell College,Women,Basketball,2019,0.583,0.625,5
Illinois Col,Women,Basketball,2019,0.4,0.438,6
Macalester College,Women,Basketball,2019,0.48,0.389,7
Grinnell,Women,Basketball,2019,0.44,0.389,8
University of Chicago,Women,Basketball,2019,0.583,0.308,9
Beloit,Women,Basketball,2019,0.12,0.133,10
Lake Forest,Women,Basketball,2019,0.16,0.125,11
Ripon,Women,Basketball,2020,0.84,0.938,1
St Norbert College,Women,Basketball,2020,0.833,0.938,2
Lawrence,Women,Basketball,2020,0.72,0.75,3
Knox,Women,Basketball,2020,0.6,0.625,4
Cornell College,Women,Basketball,2020,0.583,0.625,5
Illinois Col,Women,Basketball,2020,0.4,0.438,6
Macalester College,Women,Basketball,2020,0.48,0.389,7
University of Chicago,Women,Basketball,2020,0.583,0.308,8
Lake Forest,Women,Basketball,2020,0.16,0.125,9
Grinnell,Women,Basketball,2020,0,0,10
Ripon,Women,Basketball,2021,0.84,0.938,1
St Norbert College,Women,Basketball,2021,0.833,0.938,2
Lawrence,Women,Basketball,2021,0.72,0.75,3
Knox,Women,Basketball,2021,0.6,0.625,4
Cornell College,Women,Basketball,2021,0.583,0.625,5
Illinois Col,Women,Basketball,2021,0.4,0.438,6
Grinnell,Women,Basketball,2021,0.409,0.4,7
Macalester College,Women,Basketball,2021,0.48,0.389,8
University of Chicago,Women,Basketball,2021,0.583,0.308,9
Beloit,Women,Basketball,2021,0.12,0.133,10
Lake Forest,Women,Basketball,2021,0.16,0.125,11
Ripon,Women,Basketball,2022,0.84,0.938,1
St Norbert College,Women,Basketball,2022,0.833,0.938,2
Lawrence,Women,Basketball,2022,0.72,0.75,3
Knox,Women,Basketball,2022,0.6,0.625,4
Cornell College,Women,Basketball,2022,0.583,0.625,5
Grinnell,Women,Basketball,2022,0.435,0.438,6
Illinois Col,Women,Basketball,2022,0.4,0.438,7
Macalester College,Women,Basketball,2022,0.48,0.389,8
University of Chicago,Women,Basketball,2022,0.583,0.308,9
Beloit,Women,Basketball,2022,0.12,0.133,10
Lake Forest,Women,Basketball,2022,0.16,0.125,11
Ripon,Women,Basketball,2023,0.84,0.938,1
St Norbert College,Women,Basketball,2023,0.833,0.938,2
Lawrence,Women,Basketball,2023,0.72,0.75,3
Knox,Women,Basketball,2023,0.6,0.625,4
Cornell College,Women,Basketball,2023,0.583,0.625,5
Grinnell,Women,Basketball,2023,0.583,0.562,6
Illinois Col,Women,Basketball,2023,0.4,0.438,7
Macalester College,Women,Basketball,2023,0.48,0.389,8
University of Chicago,Women,Basketball,2023,0.583,0.308,9
Beloit,Women,Basketball,2023,0.12,0.133,10
Lake Forest,Women,Basketball,2023,0.16,0.125,11
Ripon,Women,Basketball,2024,0.84,0.938,1
St Norbert College,Women,Basketball,2024,0.833,0.938,2
Lawrence,Women,Basketball,2024,0.72,0.75,3
Grinnell,Women,Basketball,2024,0.65,0.636,4
Knox,Women,Basketball,2024,0.6,0.625,5
Cornell College,Women,Basketball,2024,0.583,0.625,6
Illinois Col,Women,Basketball,2024,0.4,0.438,7
Macalester College,Women,Basketball,2024,0.48,0.389,8
University of Chicago,Women,Basketball,2024,0.583,0.308,9
Beloit,Women,Basketball,2024,0.12,0.133,10
Lake Forest,Women,Basketball,2024,0.16,0.125,11
Lake Forest,Women,Soccer,1986,0.5,0.7,1
Lake Forest,Women,Soccer,1987,0.607,0.625,1
Knox,Women,Soccer,1987,0.147,0.125,2
Grinnell,Women,Soccer,1987,0.455,0,3
Lake Forest,Women,Soccer,1988,0.75,0.75,1
Grinnell,Women,Soccer,1988,0.375,0.333,2
Knox,Women,Soccer,1988,0.147,0.125,3
Lake Forest,Women,Soccer,1989,0.5,1,1
Grinnell,Women,Soccer,1989,0.714,0.833,2
Knox,Women,Soccer,1989,0.147,0.125,3
Grinnell,Women,Soccer,1990,0.9,1,1
Lake Forest,Women,Soccer,1990,0.714,0.875,2
Knox,Women,Soccer,1990,0.147,0.125,3
Grinnell,Women,Soccer,1991,0.812,1,1
Lake Forest,Women,Soccer,1991,0.429,0.438,2
Knox,Women,Soccer,1991,0.147,0.125,3
Grinnell,Women,Soccer,1992,0.844,1,1
Lake Forest,Women,Soccer,1992,0.393,0.5,2
Knox,Women,Soccer,1992,0.147,0.125,3
Grinnell,Women,Soccer,1993,0.781,1,1
Lake Forest,Women,Soccer,1993,0.464,0.6,2
Knox,Women,Soccer,1993,0.147,0.125,3
Grinnell,Women,Soccer,1994,0.733,1,1
Lake Forest,Women,Soccer,1994,0.562,0.8,2
Knox,Women,Soccer,1994,0.147,0.125,3
Lake Forest,Women,Soccer,1995,0.778,1,1
Grinnell,Women,Soccer,1995,0.719,0.9,2
Knox,Women,Soccer,1995,0.147,0.125,3
Lake Forest,Women,Soccer,1996,0.833,1,1
Grinnell,Women,Soccer,1996,0.778,1,2
Knox,Women,Soccer,1996,0.147,0.125,3
Lake Forest,Women,Soccer,1997,0.556,0.778,1
Grinnell,Women,Soccer,1997,0.412,0.778,2
Knox,Women,Soccer,1997,0.147,0.125,3
University of Chicago,Women,Soccer,1998,1,1,1
Lake Forest,Women,Soccer,1998,0.688,0.889,2
Grinnell,Women,Soccer,1998,0.469,0.556,3
Knox,Women,Soccer,1998,0.147,0.125,4
University of Chicago,Women,Soccer,1999,0.875,1,1
Grinnell,Women,Soccer,1999,0.806,0.944,2
Lake Forest,Women,Soccer,1999,0.344,0.556,3
Knox,Women,Soccer,1999,0.147,0.125,4
Macalester College,Women,Soccer,2000,0.868,0.95,1
Grinnell,Women,Soccer,2000,0.75,0.833,2
Lake Forest,Women,Soccer,2000,0.706,0.833,3
University of Chicago,Women,Soccer,2000,0.722,0.714,4
Knox,Women,Soccer,2000,0.147,0.125,5
Macalester College,Women,Soccer,2001,0.824,0.909,1
Lake Forest,Women,Soccer,2001,0.812,0.889,2
Grinnell,Women,Soccer,2001,0.633,0.833,3
University of Chicago,Women,Soccer,2001,0.353,0.286,4
Knox,Women,Soccer,2001,0.147,0.125,5
Macalester College,Women,Soccer,2002,0.75,0.864,1
University of Chicago,Women,Soccer,2002,0.775,0.786,2
Grinnell,Women,Soccer,2002,0.562,0.778,3
Lake Forest,Women,Soccer,2002,0.438,0.556,4
Knox,Women,Soccer,2002,0.147,0.125,5
Grinnell,Women,Soccer,2003,0.639,0.944,1
Lake Forest,Women,Soccer,2003,0.763,0.833,2
Macalester College,Women,Soccer,2003,0.69,0.727,3
University of Chicago,Women,Soccer,2003,0.826,0.714,4
Knox,Women,Soccer,2003,0.147,0.125,5
Lake Forest,Women,Soccer,2004,0.824,1,1
Macalester College,Women,Soccer,2004,0.826,0.955,2
University of Chicago,Women,Soccer,2004,0.8,0.786,3
Grinnell,Women,Soccer,2004,0.694,0.778,4
Knox,Women,Soccer,2004,0.147,0.125,5
Macalester College,Women,Soccer,2005,0.955,0.955,1
Grinnell,Women,Soccer,2005,0.75,0.889,2
University of Chicago,Women,Soccer,2005,0.826,0.786,3
Lake Forest,Women,Soccer,2005,0.529,0.667,4
Knox,Women,Soccer,2005,0.147,0.125,5
Grinnell,Women,Soccer,2006,0.816,1,1
Macalester College,Women,Soccer,2006,0.738,0.773,2
Lake Forest,Women,Soccer,2006,0.471,0.667,3
University of Chicago,Women,Soccer,2006,0.694,0.571,4
Knox,Women,Soccer,2006,0.147,0.125,5
Lake Forest,Women,Soccer,2007,0.575,0.778,1
University of Chicago,Women,Soccer,2007,0.7,0.714,2
Macalester College,Women,Soccer,2007,0.618,0.682,3
Grinnell,Women,Soccer,2007,0.526,0.667,4
Knox,Women,Soccer,2007,0.147,0.125,5
St Norbert College,Women,Soccer,2007,0,0,6
Grinnell,Women,Soccer,2008,0.737,0.778,1
Lake Forest,Women,Soccer,2008,0.5,0.778,2
University of Chicago,Women,Soccer,2008,0.667,0.714,3
Macalester College,Women,Soccer,2008,0.526,0.636,4
Knox,Women,Soccer,2008,0.147,0.125,5
St Norbert College,Women,Soccer,2008,0,0,6
