Year,School,Gender,Sport,Total Expense,Operating Expense,Undergrads
2009,Lake Forest College,Men,Total,545336,178186,559
2009,Lake Forest College,Men,Cross Country,13176,6676,559
2009,Lake Forest College,Women,Basketball,86385,24135,812
2009,Lake Forest College,Women,Ice Hockey,81376,38776,812
2009,Lake Forest College,Women,Soccer,51481,15356,812
2009,Lake Forest College,Women,Softball,46982,16482,812
2009,Lake Forest College,Women,Swimming and Diving,35934,14058,812
2009,Lake Forest College,Women,Tennis,22126,7626,812
2009,Lake Forest College,Women,Total,385157,142806,812
2009,Lake Forest College,Women,Cross Country,16990,10490,812
2009,Lake Forest College,Women,Volleyball,43883,15883,812
2010,Lake Forest College,Men,Basketball,109233,27205,553
2010,Lake Forest College,Men,Football,209674,55465,553
2010,Lake Forest College,Men,Ice Hockey,122607,63578,553
2010,Lake Forest College,Men,Soccer,40140,17509,553
2010,Lake Forest College,Men,Swimming and Diving,37082,11907,553
2010,Lake Forest College,Men,Tennis,34975,11212,553
2010,Lake Forest College,Men,Total,565495,191911,553
2010,Lake Forest College,Men,Cross Country,11784,5035,553
2010,Lake Forest College,Women,Basketball,93189,26123,842
2010,Lake Forest College,Women,Ice Hockey,95531,42202,842
2010,Lake Forest College,Women,Soccer,84092,17073,842
2010,Lake Forest College,Women,Softball,48272,16884,842
2010,Lake Forest College,Women,Swimming and Diving,43494,18319,842
2010,Lake Forest College,Women,Tennis,32128,9190,842
2010,Lake Forest College,Women,Total,458282,154925,842
2010,Lake Forest College,Women,Cross Country,15812,9062,842
2010,Lake Forest College,Women,Volleyball,45764,16072,842
2011,Lake Forest College,Men,Basketball,143522,29463,607
2011,Lake Forest College,Men,Football,292538,64393,607
2011,Lake Forest College,Men,Ice Hockey,160538,60081,607
2011,Lake Forest College,Men,Soccer,67025,18780,607
2011,Lake Forest College,Men,Swimming and Diving,50307,15510,607
2011,Lake Forest College,Men,Tennis,39238,11523,607
2011,Lake Forest College,Men,Total,770766,205977,607
2011,Lake Forest College,Men,Cross Country,17598,6227,607
2011,Lake Forest College,Women,Basketball,122382,29223,868
2011,Lake Forest College,Women,Ice Hockey,119379,40968,868
2011,Lake Forest College,Women,Soccer,82064,17367,868
2011,Lake Forest College,Women,Softball,87304,21321,868
2011,Lake Forest College,Women,Swimming and Diving,55886,20985,868
2011,Lake Forest College,Women,Tennis,36228,9401,868
2011,Lake Forest College,Women,Total,594740,166959,868
2011,Lake Forest College,Women,Cross Country,19330,7925,868
2011,Lake Forest College,Women,Volleyball,72167,19769,868
2012,Lake Forest College,Men,Basketball,151575,35804,640
2012,Lake Forest College,Men,Football,291224,46096,640
2012,Lake Forest College,Men,Ice Hockey,176021,68551,640
2012,Lake Forest College,Men,Soccer,61719,20103,640
2012,Lake Forest College,Men,Swimming and Diving,56601,15062,640
2012,Lake Forest College,Men,Tennis,41078,13490,640
2012,Lake Forest College,Men,Total,801717,205592,640
2012,Lake Forest College,Men,Cross Country,23499,6486,640
2012,Lake Forest College,Women,Basketball,122064,28462,887
2012,Lake Forest College,Women,Ice Hockey,128768,48842,887
2012,Lake Forest College,Women,Soccer,95253,24662,887
2012,Lake Forest College,Women,Softball,90024,27220,887
2012,Lake Forest College,Women,Swimming and Diving,59476,17886,887
2012,Lake Forest College,Women,Tennis,39066,11003,887
2012,Lake Forest College,Women,Total,630924,186051,887
2012,Lake Forest College,Women,Cross Country,24831,7784,887
2012,Lake Forest College,Women,Volleyball,71442,20192,887
2013,Lake Forest College,Men,Basketball,134097,29529,658
2013,Lake Forest College,Men,Football,317199,90018,658
2013,Lake Forest College,Men,Ice Hockey,174742,73338,658
2013,Lake Forest College,Men,Soccer,70233,28133,658
2013,Lake Forest College,Men,Swimming and Diving,67380,25010,658
2013,Lake Forest College,Men,Tennis,42113,15371,658
2013,Lake Forest College,Men,Total,836022,152366,658
2013,Lake Forest College,Men,Cross Country,30258,10514,658
2013,Lake Forest College,Women,Basketball,115994,32382,909
2013,Lake Forest College,Women,Ice Hockey,123131,50395,909
2013,Lake Forest College,Women,Soccer,98367,27215,909
2013,Lake Forest College,Women,Softball,95900,34279,909
2013,Lake Forest College,Women,Swimming and Diving,60947,18577,909
2013,Lake Forest College,Women,Tennis,42052,15310,909
2013,Lake Forest College,Women,Total,638799,177564,909
2013,Lake Forest College,Women,Cross Country,29507,9763,909
2013,Lake Forest College,Women,Volleyball,72901,22025,909
2014,Lake Forest College,Men,Basketball,121183,24914,674
2014,Lake Forest College,Men,Football,343309,73109,674
2014,Lake Forest College,Men,Golf,63285,27184,674
2014,Lake Forest College,Men,Ice Hockey,175926,71197,674
2014,Lake Forest College,Men,Soccer,85052,34951,674
2014,Lake Forest College,Men,Swimming and Diving,73977,26415,674
2014,Lake Forest College,Men,Tennis,45058,16674,674
2014,Lake Forest College,Men,Total,940418,283376,674
2014,Lake Forest College,Men,Cross Country,32628,8932,674
2014,Lake Forest College,Women,Basketball,86929,22784,912
2014,Lake Forest College,Women,Golf,56109,21270,912
2014,Lake Forest College,Women,Ice Hockey,137604,50292,912
2014,Lake Forest College,Women,Soccer,112145,32939,912
2014,Lake Forest College,Women,Softball,110789,41450,912
2014,Lake Forest College,Women,Swimming and Diving,62399,15094,912
2014,Lake Forest College,Women,Tennis,42044,12942,912
2014,Lake Forest College,Women,Total,718440,228746,912
2014,Lake Forest College,Women,Cross Country,31585,7939,912
2014,Lake Forest College,Women,Volleyball,78836,24036,912
2015,Lake Forest College,Men,Basketball,122597,28676,678
2015,Lake Forest College,Men,Football,327727,68088,678
2015,Lake Forest College,Men,Golf,61287,22916,678
2015,Lake Forest College,Men,Ice Hockey,172729,65545,678
2015,Lake Forest College,Men,Soccer,80764,31263,678
2015,Lake Forest College,Men,Swimming and Diving,73189,23899,678
2015,Lake Forest College,Men,Tennis,45647,14089,678
2015,Lake Forest College,Men,Total,927727,275430,678
2015,Lake Forest College,Men,Cross Country,43787,20954,678
2015,Lake Forest College,Women,Basketball,86934,24090,868
2015,Lake Forest College,Women,Golf,52258,17460,868
2015,Lake Forest College,Women,Ice Hockey,128893,46007,868
2015,Lake Forest College,Women,Soccer,103510,25266,868
2015,Lake Forest College,Women,Softball,99145,35452,868
2015,Lake Forest College,Women,Swimming and Diving,62897,13836,868
2015,Lake Forest College,Women,Tennis,48410,16520,868
2015,Lake Forest College,Women,Total,695193,212821,868
2015,Lake Forest College,Women,Cross Country,35149,12382,868
2015,Lake Forest College,Women,Volleyball,77997,21808,868
2016,Lake Forest College,Men,Basketball,131484,36511,646
2016,Lake Forest College,Men,Football,364573,77448,646
2016,Lake Forest College,Men,Golf,65860,25910,646
2016,Lake Forest College,Men,Ice Hockey,181774,63733,646
2016,Lake Forest College,Men,Soccer,80005,27806,646
2016,Lake Forest College,Men,Swimming and Diving,72722,20999,646
2016,Lake Forest College,Men,Tennis,44727,15181,646
2016,Lake Forest College,Men,Total,980258,276801,646
2016,Lake Forest College,Men,Cross Country,39113,9213,646
2016,Lake Forest College,Women,Basketball,88693,21478,856
2016,Lake Forest College,Women,Golf,53243,18136,856
2016,Lake Forest College,Women,Ice Hockey,144869,52845,856
2016,Lake Forest College,Women,Soccer,106349,23227,856
2016,Lake Forest College,Women,Softball,98815,33499,856
2016,Lake Forest College,Women,Swimming and Diving,67358,15750,856
2016,Lake Forest College,Women,Tennis,42024,12164,856
2016,Lake Forest College,Women,Total,725726,213282,856
2016,Lake Forest College,Women,Cross Country,43784,13819,856
2016,Lake Forest College,Women,Volleyball,80591,22364,856
2017,Lake Forest College,Men,Basketball,128701,27566,623
2017,Lake Forest College,Men,Football,354323,59100,623
2017,Lake Forest College,Men,Golf,72338,32838,623
2017,Lake Forest College,Men,Ice Hockey,178039,80191,623
2017,Lake Forest College,Men,Soccer,84343,27004,623
2017,Lake Forest College,Men,Swimming and Diving,74085,23847,623
2017,Lake Forest College,Men,Tennis,41872,13614,623
2017,Lake Forest College,Men,Total,1004601,290451,623
2017,Lake Forest College,Men,Track and Field Indoor,20463,7019,623
2017,Lake Forest College,Men,Track and Field Outdoor,21365,7921,623
2017,Lake Forest College,Men,Cross Country,29072,11351,623
2017,Lake Forest College,Women,Basketball,119454,34394,848
2017,Lake Forest College,Women,Golf,66870,20006,848
2017,Lake Forest College,Women,Ice Hockey,153795,54623,848
2017,Lake Forest College,Women,Soccer,99302,19367,848
2017,Lake Forest College,Women,Softball,105725,36394,848
2017,Lake Forest College,Women,Swimming and Diving,70882,20867,848
2017,Lake Forest College,Women,Tennis,45691,17128,848
2017,Lake Forest College,Women,Total,807269,255420,848
2017,Lake Forest College,Women,Track and Field Indoor,22970,9525,848
2017,Lake Forest College,Women,Track and Field Outdoor,21365,7921,848
2017,Lake Forest College,Women,Cross Country,30817,13054,848
2017,Lake Forest College,Women,Volleyball,70398,22141,848
2018,Lake Forest College,Men,Basketball,131450,30609,621
2018,Lake Forest College,Men,Football,400273,78613,621
2018,Lake Forest College,Men,Golf,68213,28606,621
2018,Lake Forest College,Men,Ice Hockey,179489,74947,621
2018,Lake Forest College,Men,Soccer,91609,27371,621
2018,Lake Forest College,Men,Swimming and Diving,75075,23631,621
2018,Lake Forest College,Men,Tennis,44707,15213,621
2018,Lake Forest College,Men,Total,1052170,301239,621
2018,Lake Forest College,Men,Track and Field Indoor,17280,7165,621
2018,Lake Forest College,Men,Track and Field Outdoor,16621,6505,621
2018,Lake Forest College,Men,Cross Country,27453,8579,621
2018,Lake Forest College,Women,Basketball,141676,43339,828
2018,Lake Forest College,Women,Golf,68489,20232,828
2018,Lake Forest College,Women,Ice Hockey,149740,62218,828
2018,Lake Forest College,Women,Soccer,107458,21195,828
2018,Lake Forest College,Women,Softball,97374,24528,828
2018,Lake Forest College,Women,Swimming and Diving,70691,19461,828
2018,Lake Forest College,Women,Tennis,43176,12911,828
2018,Lake Forest College,Women,Total,802210,249975,828
2018,Lake Forest College,Women,Track and Field Indoor,17280,7165,828
2018,Lake Forest College,Women,Track and Field Outdoor,16621,6505,828
2018,Lake Forest College,Women,Cross Country,30909,11643,828
2018,Lake Forest College,Women,Volleyball,58796,20778,828
2019,Lake Forest College,Men,Basketball,131777,27210,638
2019,Lake Forest College,Men,Football,374984,53193,638
2019,Lake Forest College,Men,Golf,61229,17497,638
2019,Lake Forest College,Men,Ice Hockey,174880,71406,638
2019,Lake Forest College,Men,Soccer,90054,25124,638
2019,Lake Forest College,Men,Swimming and Diving,72401,17418,638
2019,Lake Forest College,Men,Tennis,41438,10149,638
2019,Lake Forest College,Men,Total,991684,238189,638
2019,Lake Forest College,Men,Track and Field Indoor,24356,11353,638
2019,Lake Forest College,Men,Cross Country,20565,4839,638
2019,Lake Forest College,Women,Basketball,122648,28066,871
2019,Lake Forest College,Women,Golf,67275,19029,871
2019,Lake Forest College,Women,Ice Hockey,151431,57938,871
2019,Lake Forest College,Women,Soccer,113334,23631,871
2019,Lake Forest College,Women,Softball,97293,16478,871
2019,Lake Forest College,Women,Swimming and Diving,74590,19467,871
2019,Lake Forest College,Women,Tennis,48324,15867,871
2019,Lake Forest College,Women,Total,799306,220241,871
2019,Lake Forest College,Women,Track and Field Indoor,21394,8392,871
2019,Lake Forest College,Women,Cross Country,29825,13308,871
2019,Lake Forest College,Women,Volleyball,73192,18065,871
2020,Lake Forest College,Men,Basketball,81878,8100,620
2020,Lake Forest College,Men,Football,293266,44533,620
2020,Lake Forest College,Men,Golf,56392,10945,620
2020,Lake Forest College,Men,Ice Hockey,115423,31031,620
2020,Lake Forest College,Men,Soccer,48465,5384,620
2020,Lake Forest College,Men,Swimming and Diving,51134,2837,620
2020,Lake Forest College,Men,Tennis,31768,4180,620
2020,Lake Forest College,Men,Total,711984,112038,620
2020,Lake Forest College,Men,Track and Field Indoor,15037,722,620
2020,Lake Forest College,Men,Track and Field Outdoor,18621,4306,620
2020,Lake Forest College,Women,Basketball,74561,9037,905
2020,Lake Forest College,Women,Golf,58175,10056,905
2020,Lake Forest College,Women,Ice Hockey,92316,23901,905
2020,Lake Forest College,Women,Soccer,86468,6101,905
2020,Lake Forest College,Women,Softball,90108,25342,905
2020,Lake Forest College,Women,Swimming and Diving,52696,3594,905
2020,Lake Forest College,Women,Tennis,32936,5412,905
2020,Lake Forest College,Women,Total,570996,96307,905
2020,Lake Forest College,Women,Track and Field Indoor,15899,1135,905
2020,Lake Forest College,Women,Track and Field Outdoor,21531,6767,905
2020,Lake Forest College,Women,Volleyball,46306,4962,905
2021,Lake Forest College,Men,Basketball,116230,30139,681
2021,Lake Forest College,Men,Football,457183,115330,681
2021,Lake Forest College,Men,Golf,77060,33032,681
2021,Lake Forest College,Men,Ice Hockey,179630,58978,681
2021,Lake Forest College,Men,Lacrosse,190095,87290,681
2021,Lake Forest College,Men,Soccer,94479,28693,681
2021,Lake Forest College,Men,Swimming and Diving,76583,18078,681
2021,Lake Forest College,Men,Tennis,47912,19064,681
2021,Lake Forest College,Men,Total,1307965,414934,681
2021,Lake Forest College,Men,Track and Field Indoor,24569,8762,681
2021,Lake Forest College,Men,Track and Field Outdoor,19869,7398,681
2021,Lake Forest College,Men,Cross Country,24355,8170,681
2021,Lake Forest College,Women,Basketball,138128,41201,959
2021,Lake Forest College,Women,Golf,90183,28460,959
2021,Lake Forest College,Women,Ice Hockey,149341,51043,959
2021,Lake Forest College,Women,Lacrosse,126795,37761,959
2021,Lake Forest College,Women,Soccer,119688,31140,959
2021,Lake Forest College,Women,Softball,108717,32474,959
2021,Lake Forest College,Women,Swimming and Diving,76583,18078,959
2021,Lake Forest College,Women,Tennis,44492,15485,959
2021,Lake Forest College,Women,Total,997711,296663,959
2021,Lake Forest College,Women,Track and Field Indoor,21087,5355,959
2021,Lake Forest College,Women,Track and Field Outdoor,16269,3894,959
2021,Lake Forest College,Women,Cross Country,23238,7148,959
2021,Lake Forest College,Women,Volleyball,83190,24624,959
2022,Lake Forest College,Men,Basketball,149184,52190,699
2022,Lake Forest College,Men,Football,496801,109156,699
2022,Lake Forest College,Men,Golf,83001,36193,699
2022,Lake Forest College,Men,Ice Hockey,230139,98094,699
2022,Lake Forest College,Men,Lacrosse,161282,65532,699
2022,Lake Forest College,Men,Soccer,107836,35916,699
2022,Lake Forest College,Men,Swimming,87323,22626,699
2022,Lake Forest College,Men,Tennis,56669,24990,699
2022,Lake Forest College,Men,Total,1457372,311207,699
2022,Lake Forest College,Men,Track and Field Indoor,29194,10440,699
2022,Lake Forest College,Men,Track and Field Outdoor,27149,9413,699
2022,Lake Forest College,Men,Cross Country,28794,8003,699
2022,Lake Forest College,Women,Basketball,165366,62820,984
2022,Lake Forest College,Women,Golf,100340,39913,984
2022,Lake Forest College,Women,Ice Hockey,206886,106138,984
2022,Lake Forest College,Women,Lacrosse,138181,55088,984
2022,Lake Forest College,Women,Soccer,138184,35914,984
2022,Lake Forest College,Women,Softball,130457,51871,984
2022,Lake Forest College,Women,Swimming and Diving,95187,29697,984
2022,Lake Forest College,Women,Tennis,57252,25372,984
2022,Lake Forest College,Women,Total,1208069,409564,984
2022,Lake Forest College,Women,Track and Field Indoor,29750,10937,984
2022,Lake Forest College,Women,Track and Field Outdoor,28852,11074,984
2022,Lake Forest College,Women,Cross Country,34137,13005,984
2022,Lake Forest College,Women,Volleyball,83477,30555,984
2003,Lawrence University,Men,Baseball,65315,31955,624
2003,Lawrence University,Men,Basketball,76467,38217,624
2003,Lawrence University,Men,Fencing,8566,6166,624
2003,Lawrence University,Men,Football,102837,47237,624
2003,Lawrence University,Men,Golf,23591,17191,624
2003,Lawrence University,Men,Ice Hockey,103291,75291,624
2003,Lawrence University,Men,Soccer,58570,18530,624
2003,Lawrence University,Men,Swimming and Diving,42429,14949,624
2003,Lawrence University,Men,Tennis,7975,4975,624
2003,Lawrence University,Men,Total,577827,322803,624
2003,Lawrence University,Men,Track and Field Indoor,23103,16206,624
2003,Lawrence University,Men,Track and Field Outdoor,23103,16206,624
2003,Lawrence University,Men,Cross Country,8447,6747,624
2003,Lawrence University,Men,Wrestling,34133,29133,624
2003,Lawrence University,Women,Basketball,86140,33890,718
2003,Lawrence University,Women,Fencing,8566,6166,718
2003,Lawrence University,Women,Soccer,47441,14771,718
2003,Lawrence University,Women,Softball,47384,31384,718
2003,Lawrence University,Women,Swimming and Diving,44958,17478,718
2003,Lawrence University,Women,Tennis,6415,3415,718
2003,Lawrence University,Women,Total,337573,166299,718
2003,Lawrence University,Women,Track and Field Indoor,23103,16206,718
2003,Lawrence University,Women,Track and Field Outdoor,23103,16206,718
2003,Lawrence University,Women,Cross Country,9507,7807,718
2003,Lawrence University,Women,Volleyball,40956,18976,718
2004,Lawrence University,Men,All Track Combined,47246,22936,598
2004,Lawrence University,Men,Baseball,70278,33537,598
2004,Lawrence University,Men,Basketball,89645,28803,598
2004,Lawrence University,Men,Fencing,8945,5796,598
2004,Lawrence University,Men,Football,192046,39125,598
2004,Lawrence University,Men,Golf,19000,11629,598
2004,Lawrence University,Men,Ice Hockey,120888,77817,598
2004,Lawrence University,Men,Soccer,57165,17314,598
2004,Lawrence University,Men,Swimming and Diving,35615,13914,598
2004,Lawrence University,Men,Tennis,13380,8154,598
2004,Lawrence University,Men,Total,687833,285135,598
2004,Lawrence University,Men,Wrestling,33625,26110,598
2004,Lawrence University,Women,All Track Combined,39326,15732,726
2004,Lawrence University,Women,Basketball,105729,33271,726
2004,Lawrence University,Women,Fencing,8945,5796,726
2004,Lawrence University,Women,Soccer,43599,14538,726
2004,Lawrence University,Women,Softball,68653,32089,726
2004,Lawrence University,Women,Swimming and Diving,32906,11191,726
2004,Lawrence University,Women,Tennis,8419,4414,726
2004,Lawrence University,Women,Total,340286,134151,726
2004,Lawrence University,Women,Volleyball,32709,17120,726
2005,Lawrence University,Men,Baseball,61659,27009,630
2005,Lawrence University,Men,Basketball,117336,35285,630
2005,Lawrence University,Men,Fencing,10039,6540,630
2005,Lawrence University,Men,Football,175019,46224,630
2005,Lawrence University,Men,Golf,12344,8868,630
2005,Lawrence University,Men,Ice Hockey,125147,78146,630
2005,Lawrence University,Men,Soccer,48501,17755,630
2005,Lawrence University,Men,Swimming and Diving,30890,9091,630
2005,Lawrence University,Men,Tennis,12097,7901,630
2005,Lawrence University,Men,Total,666630,285111,630
2005,Lawrence University,Men,Track and Field Indoor,17743,9021,630
2005,Lawrence University,Men,Track and Field Outdoor,17743,9021,630
2005,Lawrence University,Men,Cross Country,10303,10302,630
2005,Lawrence University,Men,Wrestling,27809,19948,630
2005,Lawrence University,Women,Basketball,116009,41114,753
2005,Lawrence University,Women,Fencing,10039,6540,753
2005,Lawrence University,Women,Soccer,53149,14867,753
2005,Lawrence University,Women,Softball,105597,31307,753
2005,Lawrence University,Women,Swimming and Diving,29150,6722,753
2005,Lawrence University,Women,Tennis,18839,14533,753
2005,Lawrence University,Women,Total,410866,149737,753
2005,Lawrence University,Women,Track and Field Indoor,12975,4253,753
2005,Lawrence University,Women,Track and Field Outdoor,12975,4253,753
2005,Lawrence University,Women,Cross Country,16223,10619,753
2005,Lawrence University,Women,Volleyball,35910,15529,753
2006,Lawrence University,Men,All Track Combined,46019,21259,630
2006,Lawrence University,Men,Baseball,48005,22325,630
2006,Lawrence University,Men,Basketball,72230,40455,630
2006,Lawrence University,Men,Fencing,13250,6625,630
2006,Lawrence University,Men,Football,130807,71217,630
2006,Lawrence University,Men,Golf,20789,9714,630
2006,Lawrence University,Men,Ice Hockey,160604,82139,630
2006,Lawrence University,Men,Soccer,33816,15665,630
2006,Lawrence University,Men,Swimming and Diving,24350,12229,630
2006,Lawrence University,Men,Tennis,19343,9093,630
2006,Lawrence University,Men,Total,621436,324769,630
2006,Lawrence University,Men,Wrestling,52223,34048,630
2006,Lawrence University,Women,All Track Combined,43841,19931,753
2006,Lawrence University,Women,Basketball,61416,29601,753
2006,Lawrence University,Women,Fencing,13250,6625,753
2006,Lawrence University,Women,Soccer,31717,14407,753
2006,Lawrence University,Women,Softball,54719,27459,753
2006,Lawrence University,Women,Swimming and Diving,22384,10361,753
2006,Lawrence University,Women,Tennis,17397,9134,753
2006,Lawrence University,Women,Total,286061,138339,753
2006,Lawrence University,Women,Volleyball,41337,20821,753
2007,Lawrence University,Men,All Track Combined,56265,26793,632
2007,Lawrence University,Men,Baseball,65014,27844,632
2007,Lawrence University,Men,Basketball,105353,41906,632
2007,Lawrence University,Men,Fencing,11653,8055,632
2007,Lawrence University,Men,Football,237483,54956,632
2007,Lawrence University,Men,Golf,14925,13849,632
2007,Lawrence University,Men,Ice Hockey,155811,91312,632
2007,Lawrence University,Men,Soccer,53188,18226,632
2007,Lawrence University,Men,Swimming and Diving,36421,13648,632
2007,Lawrence University,Men,Tennis,27810,10101,632
2007,Lawrence University,Men,Total,797801,329372,632
2007,Lawrence University,Men,Wrestling,33878,22682,632
2007,Lawrence University,Women,All Track Combined,53502,24030,738
2007,Lawrence University,Women,Basketball,90112,28685,738
2007,Lawrence University,Women,Fencing,11653,8055,738
2007,Lawrence University,Women,Soccer,53725,18762,738
2007,Lawrence University,Women,Softball,111270,30532,738
2007,Lawrence University,Women,Swimming and Diving,36003,13190,738
2007,Lawrence University,Women,Tennis,25047,7338,738
2007,Lawrence University,Women,Total,452069,151602,738
2007,Lawrence University,Women,Volleyball,70757,21010,738
2008,Lawrence University,Men,All Track Combined,68559,38525,654
2008,Lawrence University,Men,Baseball,91386,28327,654
2008,Lawrence University,Men,Basketball,111158,45251,654
2008,Lawrence University,Men,Fencing,10764,7023,654
2008,Lawrence University,Men,Football,272639,76154,654
2008,Lawrence University,Men,Golf,11643,10766,654
2008,Lawrence University,Men,Ice Hockey,146695,88713,654
2008,Lawrence University,Men,Soccer,56917,22422,654
2008,Lawrence University,Men,Swimming and Diving,39447,12027,654
2008,Lawrence University,Men,Tennis,36409,14904,654
2008,Lawrence University,Men,Total,885346,371837,654
2008,Lawrence University,Men,Wrestling,39729,27725,654
2008,Lawrence University,Women,All Track Combined,53226,23193,761
2008,Lawrence University,Women,Basketball,94463,31119,761
2008,Lawrence University,Women,Fencing,9760,6019,761
2008,Lawrence University,Women,Soccer,77795,20905,761
2008,Lawrence University,Women,Softball,76331,29440,761
2008,Lawrence University,Women,Swimming and Diving,38780,11736,761
2008,Lawrence University,Women,Tennis,25660,10904,761
2008,Lawrence University,Women,Total,454356,155993,761
2008,Lawrence University,Women,Volleyball,78341,22677,761
2009,Lawrence University,Men,All Track Combined,50470,23416,652
2009,Lawrence University,Men,Baseball,84231,26755,652
2009,Lawrence University,Men,Basketball,94404,29229,652
2009,Lawrence University,Men,Fencing,11515,7657,652
2009,Lawrence University,Men,Football,236244,55881,652
2009,Lawrence University,Men,Golf,9964,8888,652
2009,Lawrence University,Men,Ice Hockey,193922,93908,652
2009,Lawrence University,Men,Soccer,49323,16268,652
2009,Lawrence University,Men,Swimming and Diving,34571,7650,652
2009,Lawrence University,Men,Tennis,25309,7986,652
2009,Lawrence University,Men,Total,789953,277638,652
2009,Lawrence University,Women,All Track Combined,49249,22195,755
2009,Lawrence University,Women,Basketball,92113,26965,755
2009,Lawrence University,Women,Fencing,9473,5615,755
2009,Lawrence University,Women,Soccer,65671,13309,755
2009,Lawrence University,Women,Softball,68043,28063,755
2009,Lawrence University,Women,Swimming and Diving,39503,12133,755
2009,Lawrence University,Women,Tennis,25079,7756,755
2009,Lawrence University,Women,Total,427005,137319,755
2009,Lawrence University,Women,Volleyball,77874,21283,755
2010,Lawrence University,Men,All Track Combined,52707,24343,687
2010,Lawrence University,Men,Baseball,86457,27363,687
2010,Lawrence University,Men,Basketball,98327,29992,687
2010,Lawrence University,Men,Fencing,16788,13281,687
2010,Lawrence University,Men,Football,242313,63477,687
2010,Lawrence University,Men,Golf,9656,8580,687
2010,Lawrence University,Men,Ice Hockey,191454,85298,687
2010,Lawrence University,Men,Soccer,48070,16512,687
2010,Lawrence University,Men,Swimming and Diving,37907,11064,687
2010,Lawrence University,Men,Tennis,31733,12021,687
2010,Lawrence University,Men,Total,815412,291931,687
2010,Lawrence University,Women,All Track Combined,45904,18258,802
2010,Lawrence University,Women,Basketball,80018,27642,802
2010,Lawrence University,Women,Fencing,9798,6291,802
2010,Lawrence University,Women,Soccer,57533,17031,802
2010,Lawrence University,Women,Softball,76452,31750,802
2010,Lawrence University,Women,Swimming and Diving,38430,14930,802
2010,Lawrence University,Women,Tennis,31809,11433,802
2010,Lawrence University,Women,Total,418682,147883,802
2010,Lawrence University,Women,Volleyball,78738,20548,802
2011,Lawrence University,Men,All Track Combined,56374,22610,648
2011,Lawrence University,Men,Baseball,94249,28122,648
2011,Lawrence University,Men,Basketball,109000,30613,648
2011,Lawrence University,Men,Fencing,17605,12164,648
2011,Lawrence University,Men,Football,257037,63951,648
2011,Lawrence University,Men,Golf,10762,8893,648
2011,Lawrence University,Men,Ice Hockey,229632,94383,648
2011,Lawrence University,Men,Soccer,85999,20317,648
2011,Lawrence University,Men,Swimming and Diving,41365,10101,648
2011,Lawrence University,Men,Tennis,31661,9933,648
2011,Lawrence University,Men,Total,933684,301087,648
2011,Lawrence University,Women,All Track Combined,56629,22496,766
2011,Lawrence University,Women,Basketball,97988,30985,766
2011,Lawrence University,Women,Fencing,12803,8688,766
2011,Lawrence University,Women,Soccer,63286,16550,766
2011,Lawrence University,Women,Softball,86695,31556,766
2011,Lawrence University,Women,Swimming and Diving,41412,11339,766
2011,Lawrence University,Women,Tennis,39540,14929,766
2011,Lawrence University,Women,Total,488002,157496,766
2011,Lawrence University,Women,Volleyball,89649,20953,766
2012,Lawrence University,Men,All Track Combined,62046,28226,669
2012,Lawrence University,Men,Baseball,95868,29730,669
2012,Lawrence University,Men,Basketball,110231,31986,669
2012,Lawrence University,Men,Fencing,18650,12530,669
2012,Lawrence University,Men,Football,206581,68255,669
2012,Lawrence University,Men,Golf,12582,10237,669
2012,Lawrence University,Men,Ice Hockey,215354,80364,669
2012,Lawrence University,Men,Soccer,83151,17980,669
2012,Lawrence University,Men,Swimming and Diving,39104,7128,669
2012,Lawrence University,Men,Tennis,37327,16099,669
2012,Lawrence University,Men,Total,880894,302535,669
2012,Lawrence University,Women,All Track Combined,58518,25503,766
2012,Lawrence University,Women,Basketball,100551,35723,766
2012,Lawrence University,Women,Fencing,10043,6747,766
2012,Lawrence University,Women,Soccer,73067,22121,766
2012,Lawrence University,Women,Softball,94536,38639,766
2012,Lawrence University,Women,Swimming and Diving,47303,18143,766
2012,Lawrence University,Women,Tennis,31207,11972,766
2012,Lawrence University,Women,Total,505642,182186,766
2012,Lawrence University,Women,Volleyball,90417,23338,766
2013,Lawrence University,Men,All Track Combined,72813,29592,662
2013,Lawrence University,Men,Baseball,119318,28545,662
2013,Lawrence University,Men,Basketball,121117,31408,662
2013,Lawrence University,Men,Fencing,17546,11254,662
2013,Lawrence University,Men,Football,251490,69196,662
2013,Lawrence University,Men,Golf,25667,10094,662
2013,Lawrence University,Men,Ice Hockey,265276,86442,662
2013,Lawrence University,Men,Soccer,100101,17950,662
2013,Lawrence University,Men,Swimming,44220,6992,662
2013,Lawrence University,Men,Tennis,34502,12362,662
2013,Lawrence University,Men,Total,1052050,203231,662
2013,Lawrence University,Women,All Track Combined,61671,28305,829
2013,Lawrence University,Women,Basketball,98141,30081,829
2013,Lawrence University,Women,Fencing,10754,6898,829
2013,Lawrence University,Women,Soccer,85425,23354,829
2013,Lawrence University,Women,Softball,112882,46562,829
2013,Lawrence University,Women,Swimming,50912,17120,829
2013,Lawrence University,Women,Tennis,32204,10196,829
2013,Lawrence University,Women,Total,555393,154799,829
2013,Lawrence University,Women,Volleyball,103404,22364,829
2014,Lawrence University,Men,All Track Combined,76058,33677,657
2014,Lawrence University,Men,Baseball,123861,30980,657
2014,Lawrence University,Men,Basketball,120447,30604,657
2014,Lawrence University,Men,Fencing,21972,10372,657
