Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"April 19, 2023 (Wednesday)",6:00 PM,Home,College of Saint Benedict,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,"L,0-10",Box ScoreRecapGame Program
"April 23, 2023 (Sunday)",1:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,"L,0-3",Box ScoreRecapGame Program
"April 23, 2023 (Sunday)",3:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,"W,2-1",Box ScoreRecapGame Program
"April 24, 2023 (Monday)",4:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,"W,4-1",Box ScoreRecap
"April 24, 2023 (Monday)",6:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,"T,7-79 inn.",Box ScoreRecap
"April 26, 2023 (Wednesday)",4:30 PM,Away,University of Northwestern (MN),"St. Paul, Minn.",,,,Canceled,
"April 26, 2023 (Wednesday)",6:30 PM,Away,University of Northwestern (MN),"St. Paul, Minn.",,,,Canceled,
"April 27, 2023 (Thursday)",3:30 PM,Away,Bethel University,"St. Paul, MN",,,,"L,1-12",Box ScoreRecap
"April 27, 2023 (Thursday)",5:30 PM,Away,Bethel University,"St. Paul, MN",,,,"L,0-10",Box ScoreRecap
"April 29, 2023 (Saturday)",1:00 PM,Away,Carleton College,"Northfield, MN",,,,"L,10-11",Box ScoreRecap
"April 29, 2023 (Saturday)",3:00 PM,Away,Carleton College,"Northfield, MN",,,,"W,5-4",Box ScoreRecap
"May 1, 2023 (Monday)",4:30 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,"L,6-8",Box ScoreRecapGame Program
"May 1, 2023 (Monday)",6:30 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,,"W,8-7",Box ScoreRecapGame Program
