Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Strovers, Maddy",FR-1,26.68m,"87' 6""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Strovers, Maddy",FR-1,26.26m,"86' 2""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Strovers, Maddy",FR-1,26.26m,"86' 2""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Strovers, Maddy",FR-1,26.02m,"85' 4""",Mustang Open,"Apr 1, 2023"
,"Strovers, Maddy",FR-1,25.56m,"83' 10""",Dick Young Classic,"Apr 22, 2023"
,"Strovers, Maddy",FR-1,25.49m,"83' 7""",Dick Young Classic,"Apr 22, 2023"
,"Strovers, Maddy",FR-1,25.22m,"82' 9""",Dick Young Classic,"Apr 22, 2023"
,"Strovers, Maddy",FR-1,23.66m,"77' 7""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Strovers, Maddy",FR-1,23.55m,"77' 3""",Mustang Open,"Apr 1, 2023"
,"Strovers, Maddy",FR-1,21.00m,"68' 11""",Dick Young Classic,"Apr 22, 2023"
