Year,Gender,Sport,Total Expense,Operating Expense,Undergrads,School
2013,Men,Football,138967,86149,415,Ripon College
2013,Men,Golf,1503,1403,415,Ripon College
2013,Men,Soccer,58330,21669,415,Ripon College
2013,Men,Swimming,40119,13668,415,Ripon College
2013,Men,Tennis,19079,5263,415,Ripon College
2013,Men,Total,502775,114028,415,Ripon College
2013,Men,Track and Field Indoor,31776,10762,415,Ripon College
2013,Men,Track and Field Outdoor,31776,10762,415,Ripon College
2013,Men,Track and Field X Country,19821,7949,415,Ripon College
2013,Women,Basketball,80805,37287,465,Ripon College
2013,Women,Golf,1181,1073,465,Ripon College
2013,Women,Soccer,56743,20513,465,Ripon College
2013,Women,Softball,69732,34967,465,Ripon College
2013,Women,Swimming,44187,17395,465,Ripon College
2013,Women,Tennis,15263,3821,465,Ripon College
2013,Women,Total,397730,127514,465,Ripon College
2013,Women,Track and Field Indoor,24986,7318,465,Ripon College
2013,Women,Track and Field Outdoor,24986,7318,465,Ripon College
2013,Women,Track and Field X Country,25098,13249,465,Ripon College
2013,Women,Volleyball,54749,21860,465,Ripon College
2014,Men,Baseball,81463,40221,377,Ripon College
2014,Men,Basketball,80200,33643,377,Ripon College
2014,Men,Football,133616,77853,377,Ripon College
2014,Men,Golf,1200,676,377,Ripon College
2014,Men,Soccer,59594,21772,377,Ripon College
2014,Men,Swimming,39503,11533,377,Ripon College
2014,Men,Tennis,23291,6534,377,Ripon College
2014,Men,Total,482090,219825,377,Ripon College
2014,Men,Track and Field Indoor,23552,10563,377,Ripon College
2014,Men,Track and Field Outdoor,23867,10877,377,Ripon College
2014,Men,Track and Field X Country,15804,6153,377,Ripon College
2014,Women,Basketball,75110,31183,437,Ripon College
2014,Women,Golf,1123,803,437,Ripon College
2014,Women,Soccer,59783,20102,437,Ripon College
2014,Women,Softball,66001,28516,437,Ripon College
2014,Women,Swimming,42066,14096,437,Ripon College
2014,Women,Tennis,16496,6138,437,Ripon College
2014,Women,Total,373966,141623,437,Ripon College
2014,Women,Track and Field Indoor,19750,6760,437,Ripon College
2014,Women,Track and Field Outdoor,19435,6446,437,Ripon College
2014,Women,Track and Field X Country,16487,6837,437,Ripon College
2014,Women,Volleyball,57715,20742,437,Ripon College
2015,Men,Baseball,84950,46972,388,Ripon College
2015,Men,Basketball,85363,32516,388,Ripon College
2015,Men,Football,135237,74199,388,Ripon College
2015,Men,Soccer,41156,23495,388,Ripon College
2015,Men,Swimming,38404,13242,388,Ripon College
2015,Men,Tennis,20070,6150,388,Ripon College
2015,Men,Total,470517,222806,388,Ripon College
2015,Men,Track and Field Indoor,23982,9944,388,Ripon College
2015,Men,Track and Field Outdoor,23982,9944,388,Ripon College
2015,Men,Track and Field X Country,17373,6344,388,Ripon College
2015,Women,Basketball,82757,32687,392,Ripon College
2015,Women,Soccer,62659,23955,392,Ripon College
2015,Women,Softball,63093,28103,392,Ripon College
2015,Women,Swimming,42015,16853,392,Ripon College
2015,Women,Tennis,17129,6027,392,Ripon College
2015,Women,Total,392995,156481,392,Ripon College
2015,Women,Track and Field Indoor,19507,5469,392,Ripon College
2015,Women,Track and Field Outdoor,19507,5469,392,Ripon College
2015,Women,Track and Field X Country,19752,8723,392,Ripon College
2015,Women,Volleyball,66576,29195,392,Ripon College
2016,Men,Baseball,88691,45126,376,Ripon College
2016,Men,Basketball,91406,38680,376,Ripon College
2016,Men,Football,166451,77169,376,Ripon College
2016,Men,Soccer,57107,24642,376,Ripon College
2016,Men,Swimming,41867,15222,376,Ripon College
2016,Men,Tennis,18917,6705,376,Ripon College
2016,Men,Total,528335,230988,376,Ripon College
2016,Men,Track and Field Indoor,24392,10459,376,Ripon College
2016,Men,Track and Field Outdoor,22546,8613,376,Ripon College
2016,Men,Track and Field X Country,16958,4372,376,Ripon College
2016,Women,Basketball,82550,34314,400,Ripon College
2016,Women,Soccer,72489,31658,400,Ripon College
2016,Women,Softball,64736,27251,400,Ripon College
2016,Women,Swimming,54067,27400,400,Ripon College
2016,Women,Tennis,14649,3669,400,Ripon College
2016,Women,Total,415475,171208,400,Ripon College
2016,Women,Track and Field Indoor,24392,10459,400,Ripon College
2016,Women,Track and Field Outdoor,26237,12304,400,Ripon College
2016,Women,Track and Field X Country,16521,3935,400,Ripon College
2016,Women,Volleyball,59834,20218,400,Ripon College
2017,Men,Baseball,116756,49209,340,Ripon College
2017,Men,Basketball,120598,37845,340,Ripon College
2017,Men,Football,208429,71788,340,Ripon College
2017,Men,Soccer,55013,23156,340,Ripon College
2017,Men,Swimming,52071,14184,340,Ripon College
2017,Men,Tennis,14931,4275,340,Ripon College
2017,Men,Total,643536,217532,340,Ripon College
2017,Men,Track and Field Indoor,22982,7135,340,Ripon College
2017,Men,Track and Field Outdoor,22715,6868,340,Ripon College
2017,Men,Track and Field X Country,30041,3072,340,Ripon College
2017,Women,Basketball,120403,44356,395,Ripon College
2017,Women,Soccer,77077,24708,395,Ripon College
2017,Women,Softball,76930,38549,395,Ripon College
2017,Women,Swimming,59164,21277,395,Ripon College
2017,Women,Tennis,15744,5403,395,Ripon College
2017,Women,Total,490503,179331,395,Ripon College
2017,Women,Track and Field Indoor,25501,9654,395,Ripon College
2017,Women,Track and Field Outdoor,25768,9921,395,Ripon College
2017,Women,Track and Field X Country,29427,2458,395,Ripon College
2017,Women,Volleyball,60489,23005,395,Ripon College
2018,Men,Baseball,123148,39507,366,Ripon College
2018,Men,Basketball,124314,28161,366,Ripon College
2018,Men,Football,209334,81082,366,Ripon College
2018,Men,Soccer,85798,24521,366,Ripon College
2018,Men,Swimming,43298,10840,366,Ripon College
2018,Men,Tennis,33943,5921,366,Ripon College
2018,Men,Total,727807,236135,366,Ripon College
2018,Men,Track and Field Indoor,38257,19268,366,Ripon College
2018,Men,Track and Field Outdoor,38803,19844,366,Ripon College
2018,Men,Track and Field X Country,30912,6991,366,Ripon College
2018,Women,Basketball,123311,36812,420,Ripon College
2018,Women,Soccer,95083,27946,420,Ripon College
2018,Women,Softball,97390,35398,420,Ripon College
2018,Women,Swimming,48116,15658,420,Ripon College
2018,Women,Tennis,36866,8844,420,Ripon College
2018,Women,Total,618776,199742,420,Ripon College
2018,Women,Track and Field Indoor,41152,22193,420,Ripon College
2018,Women,Track and Field Outdoor,40607,21648,420,Ripon College
2018,Women,Track and Field X Country,30912,6991,420,Ripon College
2018,Women,Volleyball,105339,24252,420,Ripon College
2019,Men,Basketball,130513,39455,350,Ripon College
2019,Men,Football,267551,101808,350,Ripon College
2019,Men,Soccer,58119,29874,350,Ripon College
2019,Men,Swimming,40522,7659,350,Ripon College
2019,Men,Tennis,15115,853,350,Ripon College
2019,Men,Total,603319,207582,350,Ripon College
2019,Men,Track and Field Indoor,56266,18990,350,Ripon College
2019,Men,Track and Field X Country,35233,8943,350,Ripon College
2019,Women,Basketball,77442,37557,415,Ripon College
2019,Women,Soccer,98481,29161,415,Ripon College
2019,Women,Softball,77442,23301,415,Ripon College
2019,Women,Swimming and Diving,48091,15138,415,Ripon College
2019,Women,Tennis,19212,4535,415,Ripon College
2019,Women,Total,480730,161707,415,Ripon College
2019,Women,Track and Field Indoor,55475,18199,415,Ripon College
2019,Women,Track and Field X Country,37150,10859,415,Ripon College
2019,Women,Volleyball,67437,22957,415,Ripon College
2020,Men,Baseball,123161,48509,374,Ripon College
2020,Men,Basketball,80183,9064,374,Ripon College
2020,Men,Football,187826,27125,374,Ripon College
2020,Men,Soccer,64482,13078,374,Ripon College
2020,Men,Swimming,34745,2098,374,Ripon College
2020,Men,Tennis,28018,3518,374,Ripon College
2020,Men,Total,569195,114825,374,Ripon College
2020,Men,Track and Field Indoor,25268,5595,374,Ripon College
2020,Men,Track and Field Outdoor,25512,5838,374,Ripon College
2020,Women,Basketball,92291,6925,419,Ripon College
2020,Women,Soccer,77151,5969,419,Ripon College
2020,Women,Softball,105129,48298,419,Ripon College
2020,Women,Swimming and Diving,35678,3030,419,Ripon College
2020,Women,Total,412261,82772,419,Ripon College
2020,Women,Track and Field Indoor,27587,7055,419,Ripon College
2020,Women,Track and Field Outdoor,26485,6812,419,Ripon College
2020,Women,Volleyball,47940,4683,419,Ripon College
2021,Men,Baseball,180728,83226,399,Ripon College
2021,Men,Basketball,124860,44460,399,Ripon College
2021,Men,Football,322818,112625,399,Ripon College
2021,Men,Soccer,120189,34479,399,Ripon College
2021,Men,Swimming,49648,10973,399,Ripon College
2021,Men,Tennis,35699,9393,399,Ripon College
2021,Men,Total,974345,341119,399,Ripon College
2021,Men,Track and Field Indoor,51297,17973,399,Ripon College
2021,Men,Track and Field Outdoor,48488,15164,399,Ripon College
2021,Men,Track and Field X Country,40618,12826,399,Ripon College
2021,Women,Basketball,113812,40914,391,Ripon College
2021,Women,Soccer,129917,32505,391,Ripon College
2021,Women,Softball,126285,50048,391,Ripon College
2021,Women,Swimming and Diving,54524,15850,391,Ripon College
2021,Women,Tennis,35624,8726,391,Ripon College
2021,Women,Total,667439,214170,391,Ripon College
2021,Women,Track and Field Indoor,48488,15164,391,Ripon College
2021,Women,Track and Field Outdoor,49612,16288,391,Ripon College
2021,Women,Track and Field X Country,38694,10902,391,Ripon College
2021,Women,Volleyball,70483,23773,391,Ripon College
2022,Men,Baseball,177000,87000,387,Ripon College
2022,Men,Basketball,124193,46771,387,Ripon College
2022,Men,Football,346964,115867,387,Ripon College
2022,Men,Soccer,105546,50767,387,Ripon College
2022,Men,Swimming,37197,17671,387,Ripon College
2022,Men,Tennis,37118,8765,387,Ripon College
2022,Men,Total,960346,208420,387,Ripon College
2022,Men,Track and Field Indoor,43246,20402,387,Ripon College
2022,Men,Track and Field Outdoor,44441,14026,387,Ripon College
2022,Men,Track and Field X Country,44641,9789,387,Ripon College
2022,Women,Basketball,122710,41914,367,Ripon College
2022,Women,Diving,5342,4000,367,Ripon College
2022,Women,Soccer,103617,39328,367,Ripon College
2022,Women,Softball,122590,80404,367,Ripon College
2022,Women,Swimming,37897,13671,367,Ripon College
2022,Women,Tennis,36614,11422,367,Ripon College
2022,Women,Total,636547,218258,367,Ripon College
2022,Women,Track and Field Indoor,46197,19800,367,Ripon College
2022,Women,Track and Field Outdoor,42347,13422,367,Ripon College
2022,Women,Track and Field X Country,43594,9789,367,Ripon College
2022,Women,Volleyball,75639,26422,367,Ripon College
2003,Men,All Track Combined,60589,26548,857,St. Norbert College
2003,Men,Baseball,46792,35682,857,St. Norbert College
2003,Men,Basketball,86018,29400,857,St. Norbert College
2003,Men,Football,259356,138369,857,St. Norbert College
2003,Men,Golf,21031,3072,857,St. Norbert College
2003,Men,Ice Hockey,309293,115527,857,St. Norbert College
2003,Men,Soccer,28813,23226,857,St. Norbert College
2003,Men,Tennis,9502,3237,857,St. Norbert College
2003,Men,Total,821394,375061,857,St. Norbert College
2003,Women,All Track Combined,46708,23508,1149,St. Norbert College
2003,Women,Basketball,87069,30525,1149,St. Norbert College
2003,Women,Golf,19982,1273,1149,St. Norbert College
2003,Women,Soccer,24421,20010,1149,St. Norbert College
2003,Women,Softball,45621,34371,1149,St. Norbert College
2003,Women,Swimming,23151,16058,1149,St. Norbert College
2003,Women,Tennis,7561,3971,1149,St. Norbert College
2003,Women,Total,322379,152416,1149,St. Norbert College
2003,Women,Volleyball,67866,22700,1149,St. Norbert College
2004,Men,All Track Combined,64485,27463,840,St. Norbert College
2004,Men,Baseball,59370,45368,840,St. Norbert College
2004,Men,Basketball,81812,29966,840,St. Norbert College
2004,Men,Football,240701,125653,840,St. Norbert College
2004,Men,Golf,21481,3090,840,St. Norbert College
2004,Men,Ice Hockey,307024,97493,840,St. Norbert College
2004,Men,Soccer,32256,26539,840,St. Norbert College
2004,Men,Tennis,10749,4072,840,St. Norbert College
2004,Men,Total,817878,359644,840,St. Norbert College
2004,Women,All Track Combined,39945,21192,1119,St. Norbert College
2004,Women,Basketball,81757,30621,1119,St. Norbert College
2004,Women,Golf,21242,3824,1119,St. Norbert College
2004,Women,Soccer,22146,17438,1119,St. Norbert College
2004,Women,Softball,46462,32327,1119,St. Norbert College
2004,Women,Swimming,22095,14338,1119,St. Norbert College
2004,Women,Tennis,11158,5020,1119,St. Norbert College
2004,Women,Total,313721,153197,1119,St. Norbert College
2004,Women,Volleyball,68916,28437,1119,St. Norbert College
2005,Men,All Track Combined,79017,25850,829,St. Norbert College
2005,Men,Baseball,47953,37147,829,St. Norbert College
2005,Men,Basketball,87774,28416,829,St. Norbert College
2005,Men,Football,270928,140911,829,St. Norbert College
2005,Men,Golf,24496,5866,829,St. Norbert College
2005,Men,Ice Hockey,338870,96976,829,St. Norbert College
2005,Men,Soccer,25760,20626,829,St. Norbert College
2005,Men,Tennis,20398,14055,829,St. Norbert College
2005,Men,Total,895196,369847,829,St. Norbert College
2005,Women,All Track Combined,60727,20741,1093,St. Norbert College
2005,Women,Basketball,96861,44055,1093,St. Norbert College
2005,Women,Golf,19702,1397,1093,St. Norbert College
2005,Women,Soccer,17755,12086,1093,St. Norbert College
2005,Women,Softball,52417,38617,1093,St. Norbert College
2005,Women,Swimming,24245,15630,1093,St. Norbert College
2005,Women,Tennis,13448,7091,1093,St. Norbert College
2005,Women,Total,359471,166129,1093,St. Norbert College
2005,Women,Volleyball,74316,26512,1093,St. Norbert College
2006,Men,Baseball,57627,38961,881,St. Norbert College
2006,Men,Basketball,115463,36975,881,St. Norbert College
2006,Men,Football,312498,132186,881,St. Norbert College
2006,Men,Golf,28552,8796,881,St. Norbert College
2006,Men,Ice Hockey,311061,118366,881,St. Norbert College
2006,Men,Soccer,31879,26747,881,St. Norbert College
2006,Men,Tennis,28684,16396,881,St. Norbert College
2006,Men,Total,969627,412002,881,St. Norbert College
2006,Men,Track and Field X Country,83863,33575,881,St. Norbert College
2006,Women,Basketball,98701,36041,1134,St. Norbert College
2006,Women,Golf,24298,3169,1134,St. Norbert College
2006,Women,Soccer,25643,20370,1134,St. Norbert College
2006,Women,Softball,50193,36873,1134,St. Norbert College
2006,Women,Swimming,25824,10671,1134,St. Norbert College
2006,Women,Tennis,22362,12009,1134,St. Norbert College
2006,Women,Total,367594,163827,1134,St. Norbert College
2006,Women,Track and Field X Country,62913,30677,1134,St. Norbert College
2006,Women,Volleyball,57660,14017,1134,St. Norbert College
2007,Men,All Track Combined,73132,39547,896,St. Norbert College
2007,Men,Baseball,63632,48320,896,St. Norbert College
2007,Men,Basketball,128437,41846,896,St. Norbert College
2007,Men,Football,338846,144330,896,St. Norbert College
2007,Men,Golf,36089,12921,896,St. Norbert College
2007,Men,Ice Hockey,366802,148402,896,St. Norbert College
2007,Men,Soccer,35563,28596,896,St. Norbert College
2007,Men,Tennis,26675,15303,896,St. Norbert College
2007,Men,Total,1069176,479265,896,St. Norbert College
2007,Women,All Track Combined,73445,34682,1189,St. Norbert College
2007,Women,Basketball,130376,55127,1189,St. Norbert College
2007,Women,Golf,29295,5199,1189,St. Norbert College
2007,Women,Soccer,23490,18626,1189,St. Norbert College
2007,Women,Softball,70636,50980,1189,St. Norbert College
2007,Women,Swimming,22979,11917,1189,St. Norbert College
2007,Women,Tennis,17235,9238,1189,St. Norbert College
2007,Women,Total,431656,215100,1189,St. Norbert College
2007,Women,Volleyball,64200,29331,1189,St. Norbert College
2008,Men,All Track Combined,113402,51916,888,St. Norbert College
2008,Men,Baseball,77966,52328,888,St. Norbert College
2008,Men,Basketball,190004,97428,888,St. Norbert College
2008,Men,Football,337761,121843,888,St. Norbert College
2008,Men,Golf,33091,9692,888,St. Norbert College
2008,Men,Ice Hockey,330970,112857,888,St. Norbert College
2008,Men,Soccer,43499,33708,888,St. Norbert College
2008,Men,Tennis,28114,13875,888,St. Norbert College
2008,Men,Total,1154807,493647,888,St. Norbert College
2008,Women,All Track Combined,63535,40125,1131,St. Norbert College
2008,Women,Basketball,126405,47329,1131,St. Norbert College
2008,Women,Golf,30151,3280,1131,St. Norbert College
2008,Women,Soccer,33914,24884,1131,St. Norbert College
2008,Women,Softball,57003,46627,1131,St. Norbert College
2008,Women,Swimming,32729,18012,1131,St. Norbert College
2008,Women,Tennis,17988,7942,1131,St. Norbert College
2008,Women,Total,400829,216903,1131,St. Norbert College
2008,Women,Volleyball,39104,28704,1131,St. Norbert College
2009,Men,All Track Combined,109138,61104,866,St. Norbert College
2009,Men,Baseball,75765,56726,866,St. Norbert College
2009,Men,Basketball,124105,58638,866,St. Norbert College
2009,Men,Football,398471,168301,866,St. Norbert College
2009,Men,Golf,32531,9070,866,St. Norbert College
2009,Men,Ice Hockey,372425,153727,866,St. Norbert College
2009,Men,Soccer,39981,30334,866,St. Norbert College
2009,Men,Tennis,30827,15617,866,St. Norbert College
2009,Men,Total,1183243,553517,866,St. Norbert College
2009,Women,All Track Combined,89930,51188,1162,St. Norbert College
2009,Women,Basketball,114894,40578,1162,St. Norbert College
2009,Women,Golf,33868,6499,1162,St. Norbert College
2009,Women,Soccer,36225,27378,1162,St. Norbert College
2009,Women,Softball,64783,54258,1162,St. Norbert College
2009,Women,Tennis,23432,13923,1162,St. Norbert College
2009,Women,Total,401594,222237,1162,St. Norbert College
2009,Women,Volleyball,38462,28413,1162,St. Norbert College
2010,Men,All Track Combined,121401,67098,873,St. Norbert College
2010,Men,Baseball,75869,48010,873,St. Norbert College
2010,Men,Basketball,183020,60317,873,St. Norbert College
2010,Men,Football,390337,153902,873,St. Norbert College
2010,Men,Golf,16158,8459,873,St. Norbert College
2010,Men,Ice Hockey,392991,153191,873,St. Norbert College
2010,Men,Soccer,45756,33993,873,St. Norbert College
2010,Men,Tennis,19348,6788,873,St. Norbert College
2010,Men,Total,1244880,531758,873,St. Norbert College
2010,Women,All Track Combined,105717,65793,1222,St. Norbert College
2010,Women,Basketball,161875,63940,1222,St. Norbert College
2010,Women,Golf,11664,5038,1222,St. Norbert College
2010,Women,Ice Hockey,234729,111920,1222,St. Norbert College
2010,Women,Soccer,29183,20317,1222,St. Norbert College
2010,Women,Softball,57706,40906,1222,St. Norbert College
2010,Women,Tennis,22223,11132,1222,St. Norbert College
2010,Women,Total,660104,345488,1222,St. Norbert College
2010,Women,Volleyball,37007,26442,1222,St. Norbert College
2011,Men,All Track Combined,124523,78625,879,St. Norbert College
2011,Men,Baseball,98812,71096,879,St. Norbert College
2011,Men,Basketball,248025,125533,879,St. Norbert College
2011,Men,Football,414616,186348,879,St. Norbert College
2011,Men,Golf,20377,13187,879,St. Norbert College
2011,Men,Ice Hockey,482362,235903,879,St. Norbert College
2011,Men,Soccer,37040,26416,879,St. Norbert College
2011,Men,Tennis,28172,14051,879,St. Norbert College
2011,Men,Total,1453927,751159,879,St. Norbert College
2011,Women,All Track Combined,128735,82850,1217,St. Norbert College
2011,Women,Basketball,133707,39611,1217,St. Norbert College
2011,Women,Golf,14187,9106,1217,St. Norbert College
2011,Women,Ice Hockey,198643,79871,1217,St. Norbert College
2011,Women,Soccer,31341,22225,1217,St. Norbert College
2011,Women,Softball,66463,52857,1217,St. Norbert College
2011,Women,Tennis,24457,13322,1217,St. Norbert College
2011,Women,Total,637281,329439,1217,St. Norbert College
2011,Women,Volleyball,39748,29597,1217,St. Norbert College
2012,Men,All Track Combined,128414,80611,899,St. Norbert College
2012,Men,Baseball,100973,72659,899,St. Norbert College
2012,Men,Basketball,207535,69592,899,St. Norbert College
2012,Men,Football,409850,177737,899,St. Norbert College
2012,Men,Golf,25409,17135,899,St. Norbert College
2012,Men,Ice Hockey,410536,176733,899,St. Norbert College
2012,Men,Soccer,40264,29751,899,St. Norbert College
2012,Men,Tennis,26657,12779,899,St. Norbert College
2012,Men,Total,1349638,636997,899,St. Norbert College
2012,Women,All Track Combined,124965,77147,1264,St. Norbert College
2012,Women,Basketball,141837,43601,1264,St. Norbert College
2012,Women,Golf,16235,10983,1264,St. Norbert College
2012,Women,Ice Hockey,221848,85818,1264,St. Norbert College
2012,Women,Soccer,39613,30667,1264,St. Norbert College
2012,Women,Softball,69012,56904,1264,St. Norbert College
2012,Women,Tennis,33517,16657,1264,St. Norbert College
2012,Women,Total,692473,356280,1264,St. Norbert College
2012,Women,Volleyball,45446,34503,1264,St. Norbert College
2013,Men,All Track Combined,178921,106800,869,St. Norbert College
2013,Men,Baseball,125928,90855,869,St. Norbert College
2013,Men,Basketball,227497,89905,869,St. Norbert College
2013,Men,Football,379759,148984,869,St. Norbert College
2013,Men,Golf,23446,17308,869,St. Norbert College
2013,Men,Ice Hockey,448027,220134,869,St. Norbert College
2013,Men,Soccer,39821,30179,869,St. Norbert College
2013,Men,Tennis,22865,10098,869,St. Norbert College
2013,Men,Total,1446264,475374,869,St. Norbert College
2013,Women,All Track Combined,170307,98156,1235,St. Norbert College
2013,Women,Basketball,160964,55640,1235,St. Norbert College
2013,Women,Golf,12606,7335,1235,St. Norbert College
2013,Women,Ice Hockey,231410,97303,1235,St. Norbert College
2013,Women,Soccer,42378,32876,1235,St. Norbert College
2013,Women,Softball,72271,57036,1235,St. Norbert College
2013,Women,Tennis,42753,32348,1235,St. Norbert College
2013,Women,Total,769049,352184,1235,St. Norbert College
2013,Women,Volleyball,36360,27130,1235,St. Norbert College
2014,Men,All Track Combined,175118,89188,874,St. Norbert College
2014,Men,Baseball,115260,84908,874,St. Norbert College
2014,Men,Basketball,275317,134584,874,St. Norbert College
2014,Men,Football,459592,197645,874,St. Norbert College
2014,Men,Golf,23283,16517,874,St. Norbert College
2014,Men,Ice Hockey,462172,198984,874,St. Norbert College
2014,Men,Soccer,44346,30872,874,St. Norbert College
2014,Men,Tennis,24343,12438,874,St. Norbert College
2014,Men,Total,1579431,765136,874,St. Norbert College
2014,Women,All Track Combined,176192,90822,1153,St. Norbert College
2014,Women,Basketball,152002,43054,1153,St. Norbert College
2014,Women,Golf,13135,7746,1153,St. Norbert College
2014,Women,Ice Hockey,225359,89398,1153,St. Norbert College
2014,Women,Soccer,40946,27391,1153,St. Norbert College
2014,Women,Softball,89967,69822,1153,St. Norbert College
2014,Women,Tennis,60842,43564,1153,St. Norbert College
2014,Women,Total,802675,402683,1153,St. Norbert College
2014,Women,Volleyball,44232,30886,1153,St. Norbert College
2015,Men,All Track Combined,204106,125760,882,St. Norbert College
2015,Men,Baseball,124343,89971,882,St. Norbert College
2015,Men,Basketball,212906,77040,882,St. Norbert College
2015,Men,Football,440309,147046,882,St. Norbert College
2015,Men,Golf,18637,14168,882,St. Norbert College
2015,Men,Ice Hockey,418703,198107,882,St. Norbert College
2015,Men,Soccer,48099,37325,882,St. Norbert College
2015,Men,Tennis,23100,16296,882,St. Norbert College
2015,Men,Total,1490203,705713,882,St. Norbert College
2015,Women,All Track Combined,197352,115663,1149,St. Norbert College
2015,Women,Basketball,157329,48434,1149,St. Norbert College
2015,Women,Golf,18023,13191,1149,St. Norbert College
2015,Women,Ice Hockey,205430,104138,1149,St. Norbert College
2015,Women,Soccer,39967,30796,1149,St. Norbert College
2015,Women,Softball,87596,66509,1149,St. Norbert College
2015,Women,Tennis,38680,31590,1149,St. Norbert College
2015,Women,Total,787614,443223,1149,St. Norbert College
2015,Women,Volleyball,43237,32902,1149,St. Norbert College
2016,Men,All Track Combined,223487,106680,881,St. Norbert College
2016,Men,Baseball,149991,100929,881,St. Norbert College
2016,Men,Basketball,242492,67693,881,St. Norbert College
2016,Men,Football,551571,148024,881,St. Norbert College
2016,Men,Golf,27142,20684,881,St. Norbert College
2016,Men,Ice Hockey,487722,199499,881,St. Norbert College
2016,Men,Soccer,57813,41831,881,St. Norbert College
2016,Men,Tennis,28174,15069,881,St. Norbert College
2016,Men,Total,1768392,700409,881,St. Norbert College
2016,Women,All Track Combined,222869,108277,1167,St. Norbert College
2016,Women,Basketball,199153,75997,1167,St. Norbert College
2016,Women,Golf,22422,15733,1167,St. Norbert College
2016,Women,Ice Hockey,184860,73634,1167,St. Norbert College
2016,Women,Soccer,43638,32750,1167,St. Norbert College
2016,Women,Softball,92392,68124,1167,St. Norbert College
2016,Women,Tennis,62648,39791,1167,St. Norbert College
2016,Women,Total,881698,454871,1167,St. Norbert College
2016,Women,Volleyball,53716,40565,1167,St. Norbert College
2017,Men,All Track Combined,204080,99855,872,St. Norbert College
2017,Men,Baseball,121425,88220,872,St. Norbert College
2017,Men,Basketball,220945,128450,872,St. Norbert College
2017,Men,Football,441290,153062,872,St. Norbert College
2017,Men,Golf,21315,14023,872,St. Norbert College
2017,Men,Ice Hockey,429860,198230,872,St. Norbert College
2017,Men,Soccer,46630,38075,872,St. Norbert College
2017,Men,Tennis,23254,12890,872,St. Norbert College
2017,Men,Total,1508799,732805,872,St. Norbert College
2017,Women,All Track Combined,192443,113150,1148,St. Norbert College
2017,Women,Basketball,158532,43260,1148,St. Norbert College
2017,Women,Golf,18256,15340,1148,St. Norbert College
2017,Women,Ice Hockey,202435,108652,1148,St. Norbert College
2017,Women,Soccer,39452,29834,1148,St. Norbert College
2017,Women,Softball,88678,78330,1148,St. Norbert College
2017,Women,Tennis,42631,30260,1148,St. Norbert College
2017,Women,Total,786409,449581,1148,St. Norbert College
2017,Women,Volleyball,43982,30755,1148,St. Norbert College
2018,Men,All Track Combined,185268,107699,864,St. Norbert College
2018,Men,Baseball,215201,119577,864,St. Norbert College
2018,Men,Basketball,212168,64974,864,St. Norbert College
2018,Men,Football,502564,130619,864,St. Norbert College
2018,Men,Golf,32927,14135,864,St. Norbert College
2018,Men,Ice Hockey,482305,190449,864,St. Norbert College
2018,Men,Soccer,115179,36105,864,St. Norbert College
2018,Men,Swimming and Diving,133681,52391,864,St. Norbert College
2018,Men,Tennis,29714,16334,864,St. Norbert College
2018,Men,Total,1909007,732283,864,St. Norbert College
2018,Women,All Track Combined,196357,111849,1216,St. Norbert College
2018,Women,Basketball,164693,68762,1216,St. Norbert College
2018,Women,Golf,18359,10557,1216,St. Norbert College
2018,Women,Ice Hockey,242180,111780,1216,St. Norbert College
2018,Women,Soccer,47951,29804,1216,St. Norbert College
2018,Women,Softball,108008,81815,1216,St. Norbert College
2018,Women,Swimming and Diving,116255,42355,1216,St. Norbert College
2018,Women,Tennis,33099,20438,1216,St. Norbert College
2018,Women,Total,1021605,512751,1216,St. Norbert College
2018,Women,Volleyball,94703,35391,1216,St. Norbert College
2019,Men,All Track Combined,222479,96928,819,St. Norbert College
2019,Men,Baseball,168826,11984,819,St. Norbert College
2019,Men,Basketball,276550,62485,819,St. Norbert College
2019,Men,Football,659889,125465,819,St. Norbert College
2019,Men,Golf,33604,12512,819,St. Norbert College
2019,Men,Ice Hockey,571699,190665,819,St. Norbert College
2019,Men,Soccer,60287,36036,819,St. Norbert College
2019,Men,Swimming and Diving,81595,50225,819,St. Norbert College
2019,Men,Tennis,20304,1059,819,St. Norbert College
2019,Men,Total,2177944,613755,819,St. Norbert College
2019,Men,Volleyball,82711,26396,819,St. Norbert College
2019,Women,All Track Combined,222479,109620,1137,St. Norbert College
2019,Women,Basketball,146512,59964,1137,St. Norbert College
2019,Women,Golf,29740,10185,1137,St. Norbert College
2019,Women,Ice Hockey,216229,120648,1137,St. Norbert College
2019,Women,Soccer,55766,32180,1137,St. Norbert College
2019,Women,Softball,63529,10414,1137,St. Norbert College
2019,Women,Swimming and Diving,81595,51356,1137,St. Norbert College
2019,Women,Tennis,33252,8971,1137,St. Norbert College
2019,Women,Total,926841,441689,1137,St. Norbert College
2019,Women,Volleyball,77739,38351,1137,St. Norbert College
2020,Men,Baseball,109487,57392,752,St. Norbert College
2020,Men,Golf,18467,7015,752,St. Norbert College
2020,Men,Tennis,13621,3713,752,St. Norbert College
2020,Men,Total,201220,94953,752,St. Norbert College
2020,Men,Track and Field Outdoor,59645,26833,752,St. Norbert College
2020,Women,Golf,44738,21941,1098,St. Norbert College
2020,Women,Softball,30970,21933,1098,St. Norbert College
2020,Women,Tennis,12640,4811,1098,St. Norbert College
2020,Women,Total,140979,73973,1098,St. Norbert College
